OTC_ID	UNII	OTC_Ingredient	OTC_Monograph	OTC_Status	OTC_Ref_Text	OTC_URL
1381	5NF5D4OPCI	tetracaine hydrochloride	anorectal:local anesthetic	Approved	21 CFR 346.10(i)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec346-10.xml
1382	U6X61U5ZEG	ephedrine sulfate	anorectal:vasoconstrictor	Approved	21 CFR 346.12(a)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec346-12.xml
1383	YKH834O4BH	epinephrine	anorectal:vasoconstrictor	Approved	21 CFR 346.12(b)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec346-12.xml
1384	WBB047OO38	epinephrine hydrochloride	anorectal:vasoconstrictor	Approved	21 CFR 346.12(c)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec346-12.xml
1385	04JA59TNSJ	phenylephrine hydrochloride	anorectal:vasoconstrictor	Approved	21 CFR 346.12(d)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec346-12.xml
1386	5QB0T2IUN0	aluminum hydroxide gel	anorectal:protectant	Approved	21 CFR 346.14(a)(1)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec346-14.xml
1387	512OYT1CRR	cocoa butter	anorectal:protectant	Approved	21 CFR 346.14(a)(2)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec346-14.xml
1388	BBL281NWFG	cod liver oil (in combination only)	anorectal:protectant	Approved	21 CFR 346.14(b)(2)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec346-14.xml
1389	PDC6A3C0OX	glycerin	anorectal:protectant	Approved	21 CFR 346.14(a)(3)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec346-14.xml
1390	8334LX7S21	hard fat	anorectal:protectant	Approved	21 CFR 346.14(a)(4)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec346-14.xml
1391	24H4NWX5CO	kaolin	anorectal:protectant	Approved	21 CFR 346.14(a)(5)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec346-14.xml
1392	7EV65EAW6H	lanolin	anorectal:protectant	Approved	21 CFR 346.14(a)(6)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec346-14.xml
1393	T5L8T28FGP	mineral oil	anorectal:protectant	Approved	21 CFR 346.14(a)(7)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec346-14.xml
1394	4T6H12BN9U	petrolatum	anorectal:protectant	Approved	21 CFR 346.14(a)(8)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec346-14.xml
1395	4B24275HEU	shark liver oil (combination only)	anorectal:protectant	Approved	21 CFR 346.14(b)(3)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec346-14.xml
1396	O8232NY3SJ	topical starch	anorectal:protectant	Approved	21 CFR 346.14(a)(9)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec346-14.xml
1397	4T6H12BN9U	white petrolatum	anorectal:protectant	Approved	21 CFR 346.14(a)(10)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec346-14.xml
1398	SOI2LOH54Z	zinc oxide (combination only)	anorectal:protectant	Approved	21 CFR 346.14(b)(4)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec346-14.xml
1399	5TJD82A1ET	camphor	anorectal:analgesic, anesthetic, antipruritic	Approved	21 CFR 346.16(a)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec346-16.xml
1400	N20HL7Q941	camphor	anorectal:analgesic, anesthetic, antipruritic	Approved	21 CFR 346.16(a)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec346-16.xml
1401	1Q84T0P2G3	juniper tar	anorectal:analgesic, anesthetic, antipruritic	Approved	21 CFR 346.16(b)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec346-16.xml
1402	L7T10EIP3A	menthol	anorectal:analgesic, anesthetic, antipruritic	Approved	21 CFR 346.16(c)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec346-16.xml
1403	SOI2LOH54Z	calamine	anorectal:astringent	Approved	21 CFR 346.18(a)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec346-18.xml
1404	1K09F3G675	calamine	anorectal:astringent	Approved	21 CFR 346.18(a)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec346-18.xml
1405	101I4J0U34	witch hazel (haramelis water)	anorectal:astringent	Approved	21 CFR 346.18(b)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec346-18.xml
1406	SOI2LOH54Z	zinc oxide	anorectal:astringent	Approved	21 CFR 346.18(c)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec346-18.xml
1407	18B8O9DQA2	alcloxa	anorectal:keratolytic	Approved	21 CFR 346.20(a)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec346-20.xml
1408	YUL4LO94HK	resorcinol	anorectal:keratolytic	Approved	21 CFR 346.20(b)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec346-20.xml
1409	344S277G0Z	allantoin	skin protectant	Approved	21 CFR 347.10(a)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec347-10.xml
1410	5QB0T2IUN0	aluminum hydroxide gel	skin protectant	Approved	21 CFR 347.10(b)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec347-10.xml
1411	SOI2LOH54Z	calamine	skin protectant	Approved	21 CFR 347.10(c)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec347-10.xml
1412	1K09F3G675	calamine	skin protectant	Approved	21 CFR 347.10(c)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec347-10.xml
1413	512OYT1CRR	cocoa butter	skin protectant	Approved	21 CFR 347.10(d)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec347-10.xml
1414	BBL281NWFG	cod liver oil	skin protectant	Approved	21 CFR 347.10(e)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec347-10.xml
1415	8PI54V663Y	colloidal oatmeal	skin protectant	Approved	21 CFR 347.10(f)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec347-10.xml
1416	92RU3N3Y1O	dimethicone	skin protectant	Approved	21 CFR 347.10(g)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec347-10.xml
1417	PDC6A3C0OX	glycerin	skin protectant	Approved	21 CFR 347.10(h)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec347-10.xml
1418	8334LX7S21	hard fat	skin protectant	Approved	21 CFR 347.10(i)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec347-10.xml
1419	24H4NWX5CO	kaolin	skin protectant	Approved	21 CFR 347.10(j)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec347-10.xml
1420	7EV65EAW6H	lanolin	skin protectant	Approved	21 CFR 347.10(k)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec347-10.xml
1421	T5L8T28FGP	mineral oil	skin protectant	Approved	21 CFR 347.10(l)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec347-10.xml
1422	4T6H12BN9U	petrolatum	skin protectant	Approved	21 CFR 347.10(m)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec347-10.xml
1423	4T6H12BN9U	petrolatum, white	skin protectant	Approved	21 CFR 347.10(r)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec347-10.xml
1424	8MDF5V39QO	sodium bicarbonate	skin protectant	Approved	21 CFR 347.10(o)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec347-10.xml
1425	O8232NY3SJ	topical starch	skin protectant	Approved	21 CFR 347.10(q)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec347-10.xml
1426	FM5526K07A	zinc acetate	skin protectant	Approved	21 CFR 347.10(s)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec347-10.xml
1427	EQR32Y7H0M	zinc carbonate	skin protectant	Approved	21 CFR 347.10(t)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec347-10.xml
1428	SOI2LOH54Z	zinc oxide	skin protectant	Approved	21 CFR 347.10(u)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec347-10.xml
1429	80EHD8I43D	aluminum acetate	skin protectant:astringent	Approved	21 CFR 347.12(a)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec347-12.xml
1430	34S289N54E	aluminum sulfate	skin protectant:astringent	Approved	21 CFR 347.12(b)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec347-12.xml
1431	E3UT66504P	aluminum sulfate	skin protectant:astringent	Approved	21 CFR 347.12(b)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec347-12.xml
1432	101I4J0U34	witch hazel	skin protectant:astringent	Approved	21 CFR 347.12(c)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec347-12.xml
1433	Y882YXF34X	calcium acetate monohydrate	skin protectant:astringent	Approved	21 CFR 347.20(b)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec347-20.xml
1434	SMP2689462	dimethisoquin hydrochloride	external analgesic	Marketed	https://www.fda.gov/downloads/AboutFDA/CentersOffices/CDER/UCM135688.pdf	https://www.fda.gov/downloads/AboutFDA/CentersOffices/CDER/UCM135688.pdf
1435	D4ZFB7ZH5Y	butamben picrate	external analgesic	Marketed	https://www.fda.gov/downloads/AboutFDA/CentersOffices/CDER/UCM135688.pdf	https://www.fda.gov/downloads/AboutFDA/CentersOffices/CDER/UCM135688.pdf
1436	TC2D6JAD40	diphenhydramine hydrochloride	external analgesic	Marketed	https://www.fda.gov/downloads/AboutFDA/CentersOffices/CDER/UCM135688.pdf	https://www.fda.gov/downloads/AboutFDA/CentersOffices/CDER/UCM135688.pdf
1437	ZEC193879Q	dyclonine hydrochloride	external analgesic	Marketed	https://www.fda.gov/downloads/AboutFDA/CentersOffices/CDER/UCM135688.pdf	https://www.fda.gov/downloads/AboutFDA/CentersOffices/CDER/UCM135688.pdf
1438	WI4X0X7BPJ	hydrocortisone	external analgesic	Marketed	55 FR 6951	https://www.loc.gov/search/?fa=partof:federal+register:+volume+55
1439	3X7931PO74	hydrocortisone acetate	external analgesic	Marketed	55 FR 6951	https://www.loc.gov/search/?fa=partof:federal+register:+volume+55
1440	U3RSY48JW5	benzocaine	external analgesic:male genital desensitizer	Approved	21 CFR 348.10(a)(1)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec348-10.xml
1441	98PI200987	lidocaine	external analgesic:male genital desensitizer	Approved	21 CFR 348.10(a)(2)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec348-10.xml
1442	89DS0H96TB	zinc sulfate	ophthalmic:astringent	Approved	21 CFR 349.1	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec349-10.xml
1443	K679OBS311	carboxymethylcellulose sodium	ophthalmic:demulcents	Approved	21 CFR 349.12(a)(1)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec349-12.xml
1444	7SA290YK68	dextran 70	ophthalmic:demulcents	Approved	21 CFR 349.12(b)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec349-12.xml
1445	2G86QN327L	gelatin	ophthalmic:demulcents	Approved	21 CFR 349.12(c)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec349-12.xml
1446	PDC6A3C0OX	glycerin	ophthalmic:demulcents	Approved	21 CFR 349.12(d)(1)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec349-12.xml
1447	8136Y38GY5	hydroxyethylcellulose	ophthalmic:demulcents	Approved	21 CFR 349.12(a)(2)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec349-12.xml
1448	S38J6RZN16	hydroxyethylcellulose	ophthalmic:demulcents	Approved	21 CFR 349.12(a)(2)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec349-12.xml
1449	ZYD53NBL45	hydroxyethylcellulose	ophthalmic:demulcents	Approved	21 CFR 349.12(a)(2)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec349-12.xml
1450	273FM27VK1	hydroxypropyl methycellulose	ophthalmic:demulcents	Approved	21 CFR 349.12(a)(3)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec349-12.xml
1451	4GFU244C4J	methylcellulose	ophthalmic:demulcents	Approved	21 CFR 349.12(a)(4)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec349-12.xml
1452	BI55GG2WLI	methylcellulose	ophthalmic:demulcents	Approved	21 CFR 349.12(a)(4)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec349-12.xml
1453	MRJ667KA5E	methylcellulose	ophthalmic:demulcents	Approved	21 CFR 349.12(a)(4)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec349-12.xml
1454	NPU9M2E6L8	methylcellulose	ophthalmic:demulcents	Approved	21 CFR 349.12(a)(4)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec349-12.xml
1455	O0GN6F9B2Y	methylcellulose	ophthalmic:demulcents	Approved	21 CFR 349.12(a)(4)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec349-12.xml
1456	P0NTE48364	methylcellulose	ophthalmic:demulcents	Approved	21 CFR 349.12(a)(4)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec349-12.xml
1457	0VUT3PMY82	hypromellose	ophthalmic:demulcents	Approved	21 CFR 349.12(a)(3)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec349-12.xml
1458	0WZ8WG20P6	hypromellose	ophthalmic:demulcents	Approved	21 CFR 349.12(a)(3)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec349-12.xml
1459	1IVH67816N	hypromellose	ophthalmic:demulcents	Approved	21 CFR 349.12(a)(3)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec349-12.xml
1460	36SFW2JZ0W	hypromellose	ophthalmic:demulcents	Approved	21 CFR 349.12(a)(3)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec349-12.xml
1461	39J80LT57T	hypromellose	ophthalmic:demulcents	Approved	21 CFR 349.12(a)(3)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec349-12.xml
1462	R75537T0T4	hypromellose	ophthalmic:demulcents	Approved	21 CFR 349.12(a)(3)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec349-12.xml
1463	RN3152OP35	hypromellose	ophthalmic:demulcents	Approved	21 CFR 349.12(a)(3)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec349-12.xml
1464	Z78RG6M2N2	hypromellose	ophthalmic:demulcents	Approved	21 CFR 349.12(a)(3)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec349-12.xml
1465	5655G9Y8AQ	polyethylene glycol 300	ophthalmic:demulcents	Approved	21 CFR 349.12(d)(2)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec349-12.xml
1466	B697894SGQ	polyethylene glycol 400	ophthalmic:demulcents	Approved	21 CFR 349.12(d)(3)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec349-12.xml
1467	6OZP39ZG8H	polysorbate 80	ophthalmic:demulcents	Approved	21 CFR 349.12(d)(4)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec349-12.xml
1468	532B59J990	polyvinyl alcohol	ophthalmic:demulcents	Approved	21 CFR 349.12(e)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec349-12.xml
1469	FZ989GH94E	povidone	ophthalmic:demulcents	Approved	21 CFR 349.12(f)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec349-12.xml
1470	390RMW2PEQ	povidone	ophthalmic:demulcents	Approved	21 CFR 349.12(f)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec349-12.xml
1471	6DC9Q167V3	propylene glycol	ophthalmic:demulcents	Approved	21 CFR 349.12(d)(5)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec349-12.xml
1472	7EV65EAW6H	lanolin  (in combination)	ophthalmic:emollient	Approved	21 CFR 349.14(a)(2)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec349-14.xml
1473	7EV65EAW6H	lanolin, anhydrous  (in combination)	ophthalmic:emollient	Approved	21 CFR 349.14(a)(1)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec349-14.xml
1474	T5L8T28FGP	mineral oil	ophthalmic:emollient	Approved	21 CFR 349.14(b)(2)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec349-14.xml
1475	N6K5787QVP	mineral oil, light	ophthalmic:emollient	Approved	21 CFR 349.14(b)(1)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec349-14.xml
1476	I9O0E3H2ZE	paraffin	ophthalmic:emollient	Approved	21 CFR 349.14(b)(3)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec349-14.xml
1477	4T6H12BN9U	petrolatum	ophthalmic:emollient	Approved	21 CFR 349.14(b)(4)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec349-14.xml
1478	4T6H12BN9U	petrolatum, white	ophthalmic:emollient	Approved	21 CFR 349.14(b)(6)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec349-14.xml
1479	7G1J5DA97F	wax, white	ophthalmic:emollient	Approved	21 CFR 349.14(b)(7)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec349-14.xml
1480	2ZA36H0S2V	wax, yellow	ophthalmic:emollient	Approved	21 CFR 349.14(b)(8)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec349-14.xml
1481	7G1J5DA97F	white ointment	ophthalmic:emollient	Approved	21 CFR 349.14(b)(5)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec349-14.xml
1482	451W47IQ8X	sodium chloride	ophthalmic:hypertonic agent	Approved	21 CFR 349.16	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec349-16.xml
1483	NLJ6390P1Z	ephedrine hydrochloride	ophthalmic:vasoconstrictor	Approved	21 CFR 349.18(a)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec349-18.xml
1484	MZ1131787D	naphazoline hydrochloride	ophthalmic:vasoconstrictor	Approved	21 CFR 349.18(b)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec349-18.xml
1485	04JA59TNSJ	phenylephrine hydrochloride (0.08 to 0.2%)	ophthalmic:vasoconstrictor	Approved	21 CFR 349.18(c)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec349-18.xml
1486	0YZT43HS7D	tetrahydrozoline hydrochloride	ophthalmic:vasoconstrictor	Approved	21 CFR 349.18(d)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec349-18.xml
1487	059QF0KO0R	water, purified	ophthalmic:eyewash	Approved	21 CFR 349.2	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec349-20.xml
1488	3CYT62D3GA	aluminum chloride (nonaerosol aqueous solution)	antiperspirant	Approved	21 CFR 350.10(a)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec350-10.xml
1489	HPN8MZW13M	aluminum chlorohydrate	antiperspirant	Approved	21 CFR 350.10(b)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec350-10.xml
1490		aluminum chlorohydrex polyethylene glycol	antiperspirant	Approved	21 CFR 350.10(c)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec350-10.xml
1491	PGG6VG42HP	aluminum chlorohydrex propylene glycol	antiperspirant	Approved	21 CFR 350.10(d)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec350-10.xml
1492	9W7B79J3LA	aluminum dichlorohydrate	antiperspirant	Approved	21 CFR 350.10(e)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec350-10.xml
1493		aluminum dichlorohydrex polyethylene glycol	antiperspirant	Approved	21 CFR 350.10(f)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec350-10.xml
1494	H6G5Q1T4LH	aluminum dichlorohydrex propylene glycol	antiperspirant	Approved	21 CFR 350.10(g)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec350-10.xml
1495	UCN889409V	aluminum sesquichlorohydrate	antiperspirant	Approved	21 CFR 350.10(h)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec350-10.xml
1496		aluminum sesquichlorohydrate poylethylene glycol	antiperspirant	Approved	21 CFR 350.10(i)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec350-10.xml
1497	064BZT8FUU	aluminum sesquichlorohydrate propylene glycol	antiperspirant	Approved	21 CFR 350.10(j)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec350-10.xml
1498	481Y8HDW2B	aluminum zirconium octachlorohydrate	antiperspirant	Approved	21 CFR 350.10(k)	https://www.gpo.gov/fdsys/pkg/CFR-2018-title21-vol5/xml/CFR-2018-title21-vol5-sec350-10.xml
