smiles	drug_id	name	unii
CCCCCCOC1=C(C=CC=C1)C(N)=O	7390677	O-(hexyloxy)benzamide|Exalamida|Ortho-hexyloxybenzamide|Exalamide|Exalamidum|2-Hexyloxybenzamide	7JEC65JCG2
CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2	7390773	DICYCLOMINE HYDROCHLORIDE	4KV4X8IF6V
CCCSC1=CC2=C(NC(NC(=O)OC)=N2)C=C1	7390788	ALBENDAZOLE	F4216019LN
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC	7391096	MALATHION	U5N7SU872W
CCCNC(=O)NS(=O)(=O)C1=CC=C(Cl)C=C1	7391340	CHLORPROPAMIDE	WTM2C3IL2X
NC(=N)C1=CC=C(OCCCOC2=CC=C(C=C2)C(N)=N)C=C1	7391391	PROPAMIDINE ISETHIONATE	G20G12V769
CC1=CC(CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=C(Cl)C=C4)=CC=C1	7391393	MECLIZINE HYDROCHLORIDE	3L5TQ84570
CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N2CC3=C(C[C@H]2C(O)=O)C=CC=C3	7391412	QUINAPRIL HYDROCHLORIDE|QUINAPRIL (QUINAPRIL HYDROCHLORIDE)	RJ84Y44811
ClC1=CC=CC(Cl)=C1N=C2NCCN2	7391426	CLONIDINE HYDROCHLORIDE	MN3L5RMN02
CCN(CC)CCOC1=CC2=C(C=C1)N=C(S2)N(C)C	7391514	Diamthazole hydrochloride|Dimazol|Diamthazole dihydrochloride|Amikazol|6-(2-Diethylaminoethylaminoethoxy)-2- dimethylaminobenzothiazole|Dimazole|Asterol|Diamthazole|Dimazolum|Dimazole dihydrochloride	2KL01R8ZV1
CCN1CC(CCN2CCOCC2)C(C1=O)(C3=CC=CC=C3)C4=CC=CC=C4	7391516	DOXAPRAM HYDROCHLORIDE	94F3830Q73
[H][C@@]12CC[C@](O)(C(=O)COC(=O)CN(CC)CC)[C@@]1(C)C[C@H](O)[C@@]3([H])[C@@]2([H])CCC4=CC(=O)CC[C@]34C	7391862	Glycine, n,n-diethyl-, (11.beta.)-11,17-dihydroxy-3,20-dioxopregn-4-en-21-yl ester, hydrochloride|Hydrocortamate hydrochloride|11.Beta.,17.alpha.,21-trihydroxypregn-4-ene-3,20-dione 21-diethylaminoacetate hydrochloride|Hydrocortamatum|Hidrocortamato|Hydrocortamate|(11.Beta.)-11,17-dihydroxy-3,20-dioxopregn-4-en-21-yl (diethylamino)acetate hydrochloride	Y3N00BK5WK
C(OC1=CC=CC2=C1CC=C2)C3CNCCO3	7391967	Indeloxazine, (+)-isomer|Morpholine, 2-((1h-inden-7-yloxy)methyl)-|Indeloxazinum|Indeloxazine hydrochloride|2-(7-Indenyloxymethyl)morpholine|Ci-874|Indeloxazine|Indeloxazine hydrochloride, (+)-isomer|Ym 08054-1|Ym-08054-1|Indeloxazina|2-(7-Indenyloxymethyl) morpholine hydrochloride|INDELOXAZINE	834M09R1KM
COC1=CC(C(O)C(C)N)=C(OC)C=C1	7391993	METHOXAMINE HYDROCHLORIDE	HUQ1KC1YLI
COC1=CC(=CC(OC)=C1OC)C(CCCN(C)CCC2=CC(OC)=C(OC)C=C2)(C#N)C(C)C	7392063	Benzeneacetonitrile, alpha-(3-((2-(3,4-dimethoxyphenyl)ethyl)methylamino)propyl)-3,4,5-trimethoxy-alpha-(1-methylethyl)-|5-(3,4-Dimethoxyphenethyl) methylamino-2-isopropyl-2-(3,4,5-trimethoxyphenyl)-valeronitrile hydrochloride|Gallopamil hydrochloride|Gallopamillum|Gallopamil|Galopamilo	39WPC8JHR8
COC1=C2O[C@H]3[C@@H](O)CC[C@H]4[C@H]5CC(C=C1)=C2[C@@]34CCN5C	7392150	DIHYDROCODEINE TARTRATE	N9I9HDB855
CCOC(=O)C1=CC(N)=CC=C1	7392243	TRICAINE	02591PHL19
COC1=CC2=C(C=C1)[C@@H]([C@@H](C3=CC=CC=C3)C(C)(C)O2)C4=CC=C(OCCN5CCCC5)C=C4	7392610	7-Methoxy-2,2-dimethyl-3-phenyl-4-(4-(2-(pyrrolidin-1-yl)ethoxy)phenyl)chromane fumarate, trans-3r,4r, l-|Centchroman|Ormeloxifene|Levormeloxifene fumarate|Ormeloxifenum|1-(2-(P-(trans-7-methoxy-2,2-dimethyl-3-phenyl-4-chromanyl)phenoxy)ethyl)pyrrolidine|Pyrrolidine, 1-(2-(4-(3,4-dihydro-7-methoxy-2,2-dimethyl-3-phenyl-2h-1-benzopyran-4-yl)phenoxy)ethyl)-, trans-|Compound 67-20|Nnc-46-0020 fumarate|Compound 672|Levormeloxifene|Levormeloxifenum|Compound 67 2	44AXY5VE90|9512UKZ352
ClC1=CC=C(CCC(CN2C=CN=C2)SC3=C(Cl)C=CC=C3Cl)C=C1	7392642	BUTOCONAZOLE NITRATE	0Q771797PH
CN1C(=O)CC(C1=O)C2=CC=CC=C2	7392693	2,5-Pyrrolidinedione, 1-methyl-3-phenyl-, (+/-)-|Phensuximide|Phensuximidum|Milontin|Phensuccimide|Phensuximide, (+-)-isomer|(+/-)-N-methyl-2-phenylsuccinimide|Fensuximida	6WVL9C355G
CN(C)CCC(C1=CC=CC=C1)C2=CC=CC=N2	7393125	PHENIRAMINE MALEATE	134FM9ZZ6M
CN(C\C=C\C1=CC=CC=C1)CC2=C3C=CC=CC3=CC=C2	7393173	NAFTIFINE HYDROCHLORIDE	4FB1TON47A
CN1C(CC2=C\C(=N/NC(N)=O)C(=O)C=C12)S(O)(=O)=O	7393245	Adrenoxyl|Carbazochrome sulfonate de sodium|Carbazochrome sodium sulfonate anhydride|Adrenochrome semicarbazone sodium sulfonate|Carbazochrome sodium sulfonate|Auzei|Adona|Carbazochrome salicylate|Carbazochrome|Adrenosem|Adrenochromazone|Ac-17|Carbzocromo sulfonato sodico|Natrii carbazochromi sulfonas|Adrenochrome semicarbazone	BMQ12812QR
CN(C)C1=CC2=CC=C(\C=C\C3=C(C)N(C(C)=C3)C4=CC=CC=C4)[N+](C)=C2C=C1	7393269	6-(Dimethylamino)-2-(2-(2,5-dimethyl-1-phenyl-1h-pyrrol-3-yl)vinyl)-1-methylquinolinium|Pyrvinium chloride dihydrate|6-(Dimethylamino)-2-(2-(2,5-dimethyl-1-phenyl-1h-pyrrol-3-yl)ethenyl)-1-methylquinolinium|Pyrvinium cation|Quinolinium, 6-(dimethylamino)-2-(2-(2,5-dimethyl-1-phenyl-1h-pyrrol-3-yl)ethenyl)-1-methyl-, salt with 4,4'-methylenebis(3-hydroxy-2-naphthalenecarboxylic acid) (2:1)|Pyrvinium|Pyrvinium pamoate|Povan|Quinolinium, 6-(dimethylamino)-2-(2-(2,5-dimethyl-1-phenyl-1h-pyrrol-3-yl)ethenyl)-1-methyl-|6-(Dimethylamino)-2-(2-(2,5-dimethyl-1-phenylpyrrol-3-yl)vinyl)-1-methylquinolinium 4,4'-methylenebis(3-hydroxy-2-naphthoate) (2:1)	6B9991FLU3
CN1C2=C(N(CC(O)CO)C=N2)C(=O)N(C)C1=O	7393319	Dorlimomab aritox diprophylline|Dylix|1H-purine-2,6-dione, 7-(2,3-dihydroxypropyl)-3,7-dihydro-1,3-dimethyl-|1H-purine-2,6-dione, 3,7-dihydro-7-(2-hydroxypropyl)-1,3-dimethyl-, mixt. with 3,7-dihydro-1,3-dimethyl-1h-purine-2,6-dione and 7-(2,3-dihydroxypropyl)-3,7-dihydro-1,3-dimethyl-1h-purine-2,6-dione|Diprofilina|7-(2,3-Dihydroxypropyl)-3,7-dihydro-1,3-dimethyl-1h-purine-2,6-dione|Lunsco brand of dyphylline|Savage brand of dyphylline|Neo-biphyllin|Wallace brand of dyphylline|Dilin|Astmophysine|Diphylline|Major brand of dyphylline|Nebetol|Dyphylline|Diprophyllinum|Neothylline|7-Hydroxypropyl-theophylline|Neobiphylline|Diprophylline|Asthmolysine|Dilor brand of dyphylline|Hauck brand of dyphylline|Lufyllin|Dipraphylline	263T0E9RR9
CN1CCC[C@@H]1CC2=CNC3=CC=C(CCS(=O)(=O)C4=CC=CC=C4)C=C23	7393377	ELETRIPTAN (ELETRIPTAN HYDROBROMIDE)|ELETRIPTAN HYDROBROMIDE	22QOO9B8KI
CN1CCC[C@@H]1CCO[C@](C)(C2=CC=CC=C2)C3=CC=C(Cl)C=C3	7393378	CLEMASTINE (CLEMASTINE HYDROGEN FUMARATE)	95QN29S1ID
COC1=C2O[C@@H]3C[C@H](O)C=C[C@@]34CCN(C)CC(C=C1)=C24	7393399	GALANTAMINE|GALANTAMINE (GALANTAMINE HYDROBROMIDE)|GALANTAMINE HYDROBROMIDE	8L3T05AQ82
CNCC[C@H](OC1=CC=CC2=CC=CC=C12)C3=CC=CS3	7393495	DULOXETINE|DULOXETINE (DULOXETINE HYDROCHLORIDE)|DULOXETINE HYDROCHLORIDE	O5TNM5N07U
COC1=C(OC)C=C(CCN(C)CCC[C@@](C#N)(C(C)C)C2=CC(OC)=C(OC)C=C2)C=C1	7393802	VERAPAMIL HYDROCHLORIDE	QR5PYD126V
COC(=O)C1=C(C)NC(C)=C(C1C2=CC=CC=C2N(=O)=O)C(=O)OCC(C)C	7393859	Methyl 2-methylpropyl-1,4-dihydro-2,6-dimethyl-4-(2-nitrophenyl)-3,5-pyridinedicarboxylate, dl-|Nisoldipine|Who no. 4753|3,5-Pyridinedicarboxylic acid, 1,4-dihydro-2,6-dimethyl-4-(2-nitrophenyl)-, methyl 2-methylpropyl ester|Bay k 5552|Sular|Bay-k-5552|Nisoldipino|Nisoldipinum	4I8HAB65SZ
COC1=C(OC)C=C(CC2=CN=C(N)N=C2N)C(C)=C1	7393928	ORMETOPRIM	M3EFS94984
COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O	7393947	IDEBENONE	HB6PN45W4J
CS(=O)(=O)NC1=C(OC2=CC=CC=C2)C=C(C=C1)[N+]([O-])=O	7394494	Nimesulida|Methanesulfonamide, n-(4-nitro-2-phenoxyphenyl)-|Nimesulidum|Nimesulide|4-Nitro-2-phenoxymethane sulfonanilide	V4TKW1454M
CS(O)(=O)=O.CN1CC(O)C2=C\C(=N\NC(N)=N)C(=O)C=C12	7394519	Adrenochrome monoguanylhydrazone methanesulfonate|Adrenochrome monoaminoguanidine methanesulfonate|Adrenochrome guanylhydrazone mesilate|S adcar|Adrenochrome monoaminoguanidine mesilate anhydride|Adrenochrome derivative (amm)|Adrenochrome monoaminoguanidine mesilate|S-adchnon|ADRENOCHROME MONOAMINOGUANIDINE MESILATE ANHYDROUS	MEE8G8X3KU
OC1=CC=C(C=C1)C2CNCCC3=C(Cl)C(O)=C(O)C=C23	7394687	Hydrobromide, fenoldopa|Sk&f-82526-j|Sk&f-82526|Sk&f82526|Sk&f 8252|1H-3-benzazepine-7,8-diol, 6-chloro-2,3,4,5-tetrahydro-1-(4-hydroxyphenyl)-|6-Chloro-1-(4-hydroxyphenyl)-2,3,4,5-tetrahydro-1h-3-benzazepine-7,8-diol|Sk&f 82526|Fenoldopamum|Fenoldopam mesylate|Corlopam|Skf82526|Sk&f8252|Skf8252|Skf-82526j|Who no. 4673|Fenoldopam|Skf 82526|6-Chloro-2,3,4,5-tetrahydro-1-(p-hydroxyphenyl)-1h-3-benzazepine-7,8-diol methanesulfonate|Fenoldopam hydrobromide|Sk&f-82526j|Skf-82526|Skf 8252	INU8H2KAWG
CSCCC(NC(=O)C(CC1=CC=C(OS(O)(=O)=O)C=C1)NC(=O)C(N)CC(O)=O)C(=O)NCC(=O)NC(CC2=CNC3=C2C=CC=C3)C(=O)NC(CCSC)C(=O)NC(CC(O)=O)C(=O)NC(CC4=CC=CC=C4)C(N)=O	7394723	SINCALIDE	M03GIQ7Z6P
NC(=O)C1=CC=CN=C1	7394880	NICOTINAMIDE	25X51I8RD4
FC1=CC=CC(F)=C1C(=O)NC(=O)NC2=C(F)C(Cl)=C(F)C(Cl)=C2	7394888	TEFLUBENZURON	FS9P57VL74
NC(=O)NC(=O)CC1=CC=CC=C1	7395161	Phenacemide|Phenurone|(Phenylacetyl)urea|Benzeneacetamide, n-(aminocarbonyl)-|Phenacemidum|Phenuron|Fenacemida	PAI7J52V09
NC1=C(C(=NN1C2=C(Cl)C=C(C=C2Cl)C(F)(F)F)C#N)S(=O)C(F)(F)F	7395171	5-Amino-1-(2,6-dichloro-alpha,alpha,alpha-trifluoro-p-tolyl)-4-trifluoromethylsulfinylpyrazole-3-carbonitile|Rm 1601|(Rs)-5-amino-1-(2,6-dichloro-4-trifluoromethylphenyl)-4-(trifluoromethylsulfinyl)pyrazole-3-carbonitrile|Mb 46030|Fipronil	QGH063955F
O=[Bi]OC(=O)O[Bi]=O	7395197	BISMUTH SUBCARBONATE (OXYCARBONATE)	M41L2IN55T
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O)C2O[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)[C@H](N)[C@@H](O)[C@@H]1O	7395206	Ribostamycine|Sf73|Sf 73|Vistamycin|D-streptamine, o-2,6-diamino-2,6-dideoxy-alpha-d-glucopyranosyl-(1-4)-o-(beta-d-ribofuranosyl-(1-5))-2-deoxy-|Ribostamycin sulfate|Ribostamycinum|Sf-733|Ribostamycin|Ribostamicina	2Q5JOU7T53
NC1=NC2=C(N=CN2[C@@H]3C[C@H](CO)C=C3)C(NC4CC4)=N1	7395287	ABACAVIR (ABACAVIR SULFATE)|ABACAVIR SULFATE	WR2TIP26VS
O=C(C1CCCCC1)N2CC3N(CCC4=C3C=CC=C4)C(=O)C2	7395520	PRAZIQUANTEL	6490C9U457
NCCCC[C@H](N[C@@H](CCC1=CC=CC=C1)C(O)=O)C(=O)N2CCC[C@H]2C(O)=O	7395633	LISINOPRIL|LISINOPRIL DIHYDRATE	7Q3P4BS2FD
NC1=NC2=C(NC=N2)C(=S)N1	7395678	THIOGUANINE|TIOGUANINE	WIX31ZPX66
O=C1N(C2CCC(=O)NC2=O)C(=O)C3=CC=CC=C13	7395892	THALIDOMIDE	4Z8R6ORS6L
O=C1CC2(CCCC2)CC(=O)N1CCCCN3CCN(CC3)C4=NC=CC=N4	7395899	BUSPIRONE HYDROCHLORIDE	TK65WKS8HL
CN(C)CCOC(C1=CC=CC=C1)C2=C(C)C=CC=C2	7396155	ORPHENADRINE HYDROCHLORIDE	AL805O9OG9
OC1=CC=C(C=C1)C2=COC3=C(C(O)=CC(O)=C3)C2=O	7396279	Genestein|5,7-Dihydroxy-3-(4-hydroxyphenyl)-4h-1-benzopyran-4-one|Genistein	DH2M523P0H
OC1=C(I)C2=C(C=C1I)C3(OC(=O)C4=CC=CC=C34)C5=C(O2)C(I)=C(O)C(I)=C5	7396288	ERYTHROSINE	1A878FZQ9B
OP(O)(=O)OCC(Cl)(Cl)Cl	7396435	Monosodium trichloroethyl phosphate|Tricloryl|2,2,2-Trichloroethyl dihydrogen phosphate, sodium salt|Triclofos, monosodium salt|Triclofos|Sch 10159|Sch-10159|Triclos|Triclofosum|Ethanol, 2,2,2-trichloro-, dihydrogen phosphate monosodium salt|Trichloryl sodium|Triclofos sodium|2,2,2-Trichloroethyl phosphate|Triclofosa|2,2,2-Trichloroethanol dihydrogen phosphate monosodium salt|2,2,2-Trichloroethanol, dihydrogen phosphate|TRICLOFOS	J712EO9048
OS(=O)(=O)C1=CC2=C(N\C(C2=O)=C3\NC4=C(C=C(C=C4)S(O)(=O)=O)C3=O)C=C1	7396494	INDIGO CARMINE	X7OI7JF73P
OP(O)(=O)C(SC1=CC=C(Cl)C=C1)P(O)(O)=O	7396503	TILUDRONATE DISODIUM|TILUDRONIC ACID (TILUDRONATE DISODIUM)	6PNS59HP4Y
OCC1=C(O)C=CC=C1	7396520	Salicyl alcohol, monosodium salt|Saligenin|Salicyl alcohol, (ar)-isomer|Salicyl alcohol|O-hydroxybenzyl alcohol|2-Monomethylolphenol|Salicyl alcohol, disodium salt|2-Methylol phenol	FA1N0842KB
OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO	7396529	FRUCTOSE	02T79V874P
OC\C=C\C1=CC=CC=C1	7396535	CINNAMYL ALCOHOL	SS8YOP444F
OC[C@H]1O[C@H](C[C@@H]1O)N2C=C(C(=O)NC2=O)C(F)(F)F	7396573	TRIFLURIDINE|TRIFLURIDINE_TIPIRACIL|TRIFLURIDINE_TIPIRACIL HYDROCHLORIDE	RMW9V5RW38
OC(CC1=CN=C2C=CC=CN12)(P(O)(O)=O)P(O)(O)=O	7396584	Acidum minodronicum|Acide minodronique|Minodronic acid|Ono 5920|Yh 529|Phosphonic acid, p,p'-(1-hydroxy-2-imidazo(1,2-a)pyridin-3-ylethylidene)bis-|Ym 529|Phosphonic acid, (1-hydroxy-2-imidazo(1,2-a)pyridin-3-ylethylidene)bis-|Minodronic acid hydrate	40SGR63TGL
OC(CCN1CCCCC1)(C2CC3CC2C=C3)C4=CC=CC=C4	7396653	BIPERIDEN HYDROCHLORIDE	0FRP6G56LD
NC(=O)[C@H]1CCCN1C(=O)[C@H](CC2=CNC=N2)NC(=O)[C@@H]3CCC(=O)N3	7396655	PROTIRELIN	5Y5F15120W
CC1=CC=C(C=C1C)C(=O)C([O-])=O	7396656	Sodium 3, 4-dimethylphenyl-glyoxylate	L3J052ZI94
CN1CCCC[C@H]1C(=O)NC2=C(C)C=CC=C2C	7396660	MEPIVACAINE HYDROCHLORIDE	QI846AL4NC
CN(C)CCCN1C2=C(SC3=C1C=C(C=C3)C(F)(F)F)C=CC=C2	7396663	Trifluopromazine|Triflupromazinum|Triflupromazine|10-3-(Dimethylamino)propyl-2-(trifluoromethyl)phenothiazine|Triflupromazine maleate|Vesprin|Triflupromazine hydrochloride|10H-phenothiazine-10-propanamine, n,n-dimethyl-2-(trifluoromethyl)-, monohydrochloride|Triflupromazina|10-(3-(Dimethylamino)propyl)-2-(trifluoromethyl)phenothiazine monohydrochloride|10H-phenothiazine-10-propanamine, n,n-dimethyl-2-(trifluoromethyl)-	RO16TQF95Y
OCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO	7396664	1,5-Dideoxy-1,5-((2-hydroxyethyl)imino)-d-glucitol|Miglitolum|Bay-m 1099|Miglitol, 4-methylbenzenesulfonate salt, ((d)-isomer)|Diastabol|Miglitol|Glyset|Bay m 1099|N-hydroxyethyl-1-desoxy-nojirimycin|Bay-m-1099|Lacer brand of miglitol|N-hydroxyethyl-1-desoxynojirimycin|Plumarol|Sanofi-synthelabo brand of miglitol	0V5436JAQW
OCC(CO)N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O	7396709	Ao-128|Epi-inositol, 2,3-dideoxy-2-((2-hydroxy-1-(hydroxymethyl)ethyl)amino)-4-c-(hydroxymethyl)-|Voglibosum|Basen|Voglibosa|Voglibose|Abbott-71100|Ao 128|5-(2-Hydroxy-1-(hydroxymethyl)ethyl)amino-1-c-(hydroxymethyl)-1,2,3,4-cyclohexanetetrol 1l-(1(oh),2,4,5/3)	S77P977AG8
OCC(Br)(CO)[N+]([O-])=O	7396730	BRONOPOL	6PU1E16C9W
OCCC1=CC=CC=C1	7396760	COCONUT OIL	ML9LGA7468
OC[C@H]1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O	7396784	Beta-glucono-1,5-lactone|Delta-gluconolactone|Mannono-delta-lactone|Gdl (gluconate)|Mannono-1,5-lactone|D-gluconic acid-delta-lactone|D-mannonolactone|Glucono delta lactone|Gluconolactone	WQ29KQ9POT
CC(C[N+](C)(C)C)OC(N)=O	7396787	BETHANECHOL CHLORIDE	004F72P8F4
CCCCCCCCCCCCCCCC(=O)OC\C=C(C)\C=C\C=C(C)\C=C\C1=C(C)CCCC1(C)C	7396799	RETINOL PALMITATE	1D1K0N0VVC
CC1=NC2=C(C=C(Cl)C=C2)S(=O)(=O)N1	7396801	DIAZOXIDE	O5CB12L4FN
[H][C@@](OC(=O)OCC)(C1=C2C=C(OC)C=CC2=NC=C1)[C@]3([H])C[C@@]4([H])CCN3C[C@]4([H])C=C	7396804	Quinine ethyl carbonate|Quinine ethylcarbonate	L2V8911157
CCOC(=O)C(C)(C)OC1=CC=C(Cl)C=C1	7396814	CLOFIBRATE	HPN91K7FU3
CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12	7396827	LOVASTATIN	9LHU78OQFD
[H][C@]12SCC(C[N+]3=CC=CC=C3)=C(N1C(=O)[C@H]2NC(=O)C(=N\OC(C)(C)C(O)=O)\C4=CSC(N)=N4)C([O-])=O	7396829	CEFTAZIDIME|CEFTAZIDIME_AVIBACTAM|CEFTAZIDIME PENTAHYDRATE	DZR1ENT301
CN(C)CCOC(=O)COC1=CC=C(Cl)C=C1	7396845	Meclofenoxato|Alpharma brand of meclofenoxate hydrochloride|Cerutil|Helfergin|Atsefen|1,2,3,6-Tetrahydro-2,6-dioxo-4-pyrimidinecarboxylic acid compd. with 2-(dimethylamino)ethyl (4-chlorophenoxy)acetate (1:1)|Centrophenoxine|Acetic acid, (4-chlorophenoxy)-, 2-(dimethylamino)ethyl ester, hydrochloride|Lundbeck brand of meclofenoxate hydrochloride|Cetrexin|Meclofenoxatum|Lucidril|Meclofenoxate|Meclofenoxate hydrochloride|Meclofenoxatorotate	C76QQ2I0RG
COC(=O)NC1=NC2=C(N1)C=CC(=C2)C(=O)C3=CC=CC=C3	7396849	MEBENDAZOLE	81G6I5V05I
CCC1=C2NC3=C(CCOC3(CC)CC(O)=O)C2=CC=C1	7396850	ETODOLAC	2M36281008
CC1=C(CC2=NCCN2)C(C)=C(O)C(=C1)C(C)(C)C	7396860	OXYMETAZOLINE HYDROCHLORIDE	8VLN5B44ZY
CCCCC(=O)N(CC1=CC=C(C=C1)C2=CC=CC=C2C3=NN=NN3)[C@H](C(C)C)C(O)=O	7396944	AMLODIPINE BESILATE_VALSARTAN|SACUBITRIL_VALSARTAN|VALSARTAN	IDC67444MI
CC(C)C(=O)OC(C)OC(=O)NCC1(CCCCC1)CC(O)=O	7397081	GABAPENTIN ENACARBIL	75OCL1SPBQ
[H]OC(=O)C1=C(CSC2=CN([H])N=N2)CS[C@]3([H])[C@H](N([H])C(=O)[C@H](N([H])[H])C4=CC=C(O[H])C=C4)C(=O)N13	7397232	Bl s 64|Cefatrizino|Sk&f-60771|Bl-s640|Sk&f 6077|Cefatrizine|Skf6077|Bls 64|Skf 6077|Bl s64|S 640-p|Bl-s 640|Cefatrizinum|Cefatrizine propylene glycolate|S 640|Skf-60771|5-Thia-1-azabicyclo(4.2.0)oct-2-ene-2-carboxylic acid, 7-((amino(4-hydroxyphenyl)acetyl)amino)-8-oxo-3-((1h-1,2,3-triazol-4-ylthio)methyl)-, (6r-(6alpha,7beta(r*)))-|Bls64|Sk&f6077|S640|S-640p	8P4W949T8K
[H][C@@]12[C@@H]3CC[C@@H](C3)[C@]1([H])C(=O)N(C[C@@H]4CCCC[C@H]4CN5CCN(CC5)C6=NSC7=CC=CC=C67)C2=O	7397584	LURASIDONE|LURASIDONE HCL|LURASIDONE HYDROCHLORIDE	22IC88528T
[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@]3([H])C4=CC=C(O)C=C4C[C@@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)[C@@]23[H]	7397591	FULVESTRANT	22X328QOC4
[H][C@@]12N3CC[C@@]14C5=CC(=C(OC)C=C5N(C)[C@@]4([H])[C@](O)([C@H](OC(C)=O)[C@]2(CC)C=CC3)C(=O)OC)[C@]6(CC7CN(CC(CC)=C7)CC8=C6NC9=C8C=CC=C9)C(=O)OC	7397597	VINORELBINE TARTRATE|VINORELBINE (VINORELBINE TARTRATE)	Q6C979R91Y
CCCCCCOC1=C2C=CC=CC2=C(C=C1)C(=N)N(CCCC)CCCC	7397892	Nsc-106571|N,n-dibutyl-4-(hexyloxy)-1-naphthamidine monohydrochloride|Bunamidine monohydrochloride|Scolaban|Bunamidine hydrochloride|Bunamidina|Bunamidinum|Bunamidine	A9IW1G3P6C
O[C@@H](COC1=CC(Cl)=CC=C1)\C=C\C2[C@H](O)C[C@H](O)[C@@H]2C\C=C/CCCC(O)=O	7397906	CLOPROSTENOL (CLOPROSTENOL SODIUM)	4208238832|52EJR3Y9IN
C\C(N(CC1=CN=C(C)N=C1N)C=O)=C(\CCO)SS\C(CCO)=C(/C)N(CC2=CN=C(C)N=C2N)C=O	7397944	Thiooratin|Allynate f|Thiamine disulphide|Thiaminedisulfide monoorotate|N,n'-(dithiobis(2-(2-hydroxyethyl)-1-methylvinylene))bis(n-((4-amino-2-methyl-5-pyrimidinyl)-methyl)formamide)|Thiamine disulfide|Thiamine phosphate|Thiamine disulfide phosphate	UJV8K21YKL
[H][C@]12SCC(CSC(=O)C3=CC=CO3)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C4=CSC(N)=N4)C(O)=O	7397971	CEFTIOFUR (CEFTIOFUR HYDROCHLORIDE)|CEFTIOFUR SODIUM	83JL932I1C
OC(C(=O)O[C@@H]1C[C@@H]2CC[C@H](C1)[N+]23CCCC3)(C4=CC=CC=C4)C5=CC=CC=C5	7398036	TROSPIUM CHLORIDE	T4Y8ORK057
CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@H]3N(CCCCN4C=NC(=C4)C5=CC=CN=C5)C(=O)O[C@]13C)OC	7398051	TELITHROMYCIN|TULATHROMYCIN	KI8H7H19WL
[H][C@@]12C[C@@]3([H])[C@]4([H])C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4([H])[C@@H](O)C[C@]3(C)[C@@]1(OC(C)(C)O2)C(=O)CO	7398120	FLUNISOLIDE	78M02AA8KF
[H][C@@]12C[C@H](O)[C@@]3(C)C(=O)[C@H](O)C4=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)C5=CC=CC=C5)[C@]3([H])[C@@]1(CO2)OC(C)=O)C4(C)C)OC(=O)C(O)[C@@H](NC(=O)OC(C)(C)C)C6=CC=CC=C6	7398223	DOCETAXEL|DOCETAXEL, ANHYDROUS|DOCETAXEL TRIHYDRATE	699121PHCA|BVQ8BYC7MI
[H][C@@]12CC[C@](OC(C)=O)(C(=O)COC(C)=O)[C@@]1(C)C[C@H](O)[C@@]3(F)[C@@]2([H])C[C@@H](F)C4=CC(=O)C(Br)=C[C@]34C	7398266	Ths 201|17,21-Bis(acetyloxy)-2-bromo-6 beta,9- difluoro-11 beta-hydroxypregna-1,4-diene-3,20-dione|Halopredone acetate, (6alpha,11beta)-isomer|Topicon|Ths-201|Halopredone acetate|Haloart|HALOPREDONE ACETATE	24NUL39JY1
CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C3=C(O1)C=CC=C3	7398282	AMIODARONE HYDROCHLORIDE	N3RQ532IUT
[H][C@@]12CCCN1C(=O)[C@H](C(C)C)N3C(=O)[C@](NC(=O)[C@@H]4CN(C)[C@]5([H])CC6=CNC7=C6C(=CC=C7)[C@@]5([H])C4)(O[C@@]23O)C(C)C	7398322	Ergotaman-3',6',18-trione, 9,10alpha-dihydro-12'-hydroxy-2',5'alpha-bis(1-methylethyl)-|Dihydroergocornine methanesulfonate|Dihydroergocornine mesylate|Ergocornine, 9,10-dihydro-|Dihydroergocornine|Dihydroergocornine monomesylate|Mesylate, dihydroergocornin|Monomesylate, dihydroergocornin|DIHYDROERGOCORNINE	IK4C1OC8NE
