UNII	Approval_Year	Date	Date_Method	App_Type	App_No	Sponsor	Product	Url	active	Comment
Z84S23CGJJ	1920	12/31/1920	https://archive.org/details/newnonofficialre39coun						false	 (1920) 
PPG46JF0EG	1958	12/31/1958	DeHaen 1940-1975 NMEs			Ciba	Singoserp		false	Singoserp (1958) Ciba
UP7QBP99PN	2014	03/21/2014	Drugs@FDA	NDA	205437	CELGENE CORP	OTEZLA	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=205437	true	205437/003
G63QQF2NOX	1988	09/30/1988	Drugs@FDA	NDA	020045	BAYER HEALTHCARE LLC	SHADE UVAGUARD	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020045	true	020045/001
5BGA9FD55H	1976	05/12/1976	Drugs@FDA	NDA	017573	SCHERING	VANCERIL	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017573	true	017573/001
7RN5DR86CK	2009	10/19/2009	Drugs@FDA	NDA	022465	NOVARTIS PHARMS CORP	VOTRIENT	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022465	true	022465/002
O5TNM5N07U	2004	08/03/2004	Drugs@FDA	NDA	021427	LILLY	CYMBALTA	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021427	true	021427/004
9J1H7Y9OJV	1997	12/29/1997	Drugs@FDA	NDA	020706	NOVARTIS PHARMS CORP	EMADINE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020706	true	020706/001
13330D1K2A	1953	12/31/1953	DeHaen 1940-1975 NMEs			Leeming	Melamine		false	Melamine (1953) Leeming
3QN8BYN5QF	2010	09/21/2010	Drugs@FDA	NDA	022527	NOVARTIS	GILENYA	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022527	true	022527/002
81485Y3A9A	1999	12/17/1999	Drugs@FDA	NDA	021493	ALLERGAN	ZYMAR	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021493	true	021493/001
W72I5ZT78Z	1991	12/31/1991	Drugs@FDA	NDA	050668	KING PHARMS	LORABID	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050668	true	050668/002
HN1ZRA3Q20	1981	10/28/1981	Drugs@FDA	NDA	018469	ALCON	BSS PLUS	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018469	true	018469/001
Y124TZ0513	1996	05/23/1996	Drugs@FDA	NDA	020162	FERRING	ACTHREL	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020162	true	020162/001
2PU6O23V1G	1969	06/12/1969	Drugs@FDA	NDA	012828	ABBOTT	TRAVASE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=012828	true	012828/001
F551446KF3	1951	12/31/1951	DeHaen 1940-1975 NMEs			Lilly	Clopane HCl		false	Clopane HCl (1951) Lilly
3T1SS4E7AG	2017	08/01/2017	Drugs@FDA	NDA	209606	CELGENE CORP	IDHIFA	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=209606	true	209606/002
NPB7A7874U	1949	12/31/1949	DeHaen 1940-1975 NMEs			Burroughs Wellcome	Perazil		false	Perazil (1949) Burroughs Wellcome
XX73205DH5	1981	10/30/1981	Drugs@FDA	NDA	018333	ALLERGAN SALES LLC	CARAFATE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018333	true	018333/001
C6QE1Q1TKR	1955	07/27/1955	Drugs@FDA	NDA	009818	MONARCH PHARMS	KEMADRIN	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=009818	true	009818/005
3JB47N2Q2P	2004	11/23/2004	Drugs@FDA	BLA	125104	BIOGEN IDEC	TYSABRI	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125104	true	125104/001
ER29L26N1X	2015	11/10/2015	Drugs@FDA	NDA	206192	GENENTECH INC	COTELLIC	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=206192	true	206192/001
2XLB86RCW8	1974	02/12/1974	Drugs@FDA	NDA	017279	ISOTEX	GLOFIL-125	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017279	true	017279/001
25BB7EKE2E	2016	01/11/2016	Drugs@FDA	NDA	208036	BRACCO	VARIBAR THIN LIQUID	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208036	true	208036/004
80061L1WGD	1977	08/16/1977	Drugs@FDA	NDA	017939	GLAXOSMITHKLINE	TAGAMET	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017939	true	017939/002
6V88E24N5T	1960	12/31/1960	DeHaen 1940-1975 NMEs			Ayerst	Riopan		false	Riopan (1960) Ayerst
7352665165	2015	02/25/2015	Drugs@FDA	NDA	206494	ALLERGAN SALES LLC	AVYCAZ	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=206494	true	206494/001
LR3CD8SX89	[Approval Date Uncertain] 1969	04/06/1969	PREDICTED	NDA	016379	NOVARTIS	LOCORTEN	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016379	true	016379/001
NNU2O4609D	2005	03/29/2005	Drugs@FDA	NDA	021798	BRISTOL MYERS SQUIBB	BARACLUDE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021798	true	021798/001
27T56C7KK0	1991	04/05/1991	Drugs@FDA	NDA	020057	GENZYME	CEREDASE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020057	true	020057/004
0F350BVT6S	1959	01/26/1959	Drugs@FDA	NDA	011963	WYETH PHARMS	PHOSPHOLINE IODIDE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011963	true	011963/004
304NUG5GF4	1992	09/11/1992	Drugs@FDA	NDA	020083	JANSSEN PHARMS	SPORANOX	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020083	true	020083/001
67U96J8P35	1970	12/31/1970	Drugs@FDA	NDA	016053	SCHERING	BETAPAR	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016053	true	016053/002
WIX31ZPX66	1966	01/18/1966	Drugs@FDA	NDA	012429	ASPEN GLOBAL INC	THIOGUANINE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=012429	true	012429/001
48SPP0PA9Q	1985	12/27/1985	Drugs@FDA	NDA	050588	TELIGENT	CEFOTAN	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050588	true	050588/003
S5VXA428R4	2013	11/08/2013	Drugs@FDA	NDA	022416	SUNOVION PHARMS INC	APTIOM	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022416	true	022416/004
712BAC33MZ	1995	05/10/1995	Drugs@FDA	NDA	020220	BAYER HLTHCARE	ULTRAVIST 300 IN PLASTIC CONTAINER	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020220	true	020220/005
K9V0CDQ56E	2000	01/11/2000	Drugs@FDA	NDA	020989	DAIICHI SANKYO INC	EVOXAC	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020989	true	020989/002
2ZM8CX04RZ	2000	04/20/2000	Drugs@FDA	NDA	021081	SANOFI AVENTIS US	LANTUS SOLOSTAR	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021081	true	021081/002
2WU922TK3L	2017	08/03/2017	Drugs@FDA	NDA	209394	ABBVIE INC	MAVYRET	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=209394	true	209394/001
WPY40FTH8K	1959	10/22/1959	OB NME Appendix 1950-1985	NDA	011919	Ciba Geigy	Otrivin		false	011919 Otrivin (1959) Ciba Geigy
F93UJX4SWT	1976	11/09/1976	Drugs@FDA	NDA	050497	GLAXOSMITHKLINE	TICAR	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050497	true	050497/005
J06Y7MXW4D	1968	04/01/1968	Drugs@FDA	NDA	016267	NOVARTIS	DESFERAL	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016267	true	016267/002
5UVC90J1LK	1954	11/26/1954	Drugs@FDA	NDA	009561	GE HEALTHCARE	HYPAQUE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=009561	true	009561/003
5D9HAA5Q5S	1985	08/30/1985	Drugs@FDA	NDA	018738	JOURNEY	EXELDERM	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018738	true	018738/001
O9M39HTM5W	1956	04/13/1956	Drugs@FDA	NDA	010349	BAXTER HLTHCARE CORP	SPARINE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=010349	true	010349/008
7SFC6U2VI5	1975	01/03/1975	OB NME Appendix 1950-1985	NDA	017497	SANOFI AVENTIS US	CALCIMAR	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017497	true	017497/001
BJ4HF6IU1D	1982	09/03/1982	Drugs@FDA	NDA	018285	NOVARTIS	VISKEN	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018285	true	018285/002
G7H20TKI67	2010	05/28/2010	Drugs@FDA	NDA	022555	PHOTOCURE ASA	CYSVIEW KIT	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022555	true	022555/001
3XQD2MEW34	1976	11/26/1976	Drugs@FDA	NDA	050486	PARKEDALE	VIRA-A	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050486	true	050486/001
8237F3U7EH	2016	12/19/2016	Drugs@FDA	NDA	209115	CLOVIS ONCOLOGY INC	RUBRACA	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=209115	true	209115/003
2P471X1Z11	2003	06/20/2003	Drugs@FDA	BLA	103976	GENENTECH	XOLAIR	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=103976	true	103976/001
95M8R751W8	1999	04/23/1999	Drugs@FDA	NDA	020766	CHEPLAPHARM	XENICAL	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020766	true	020766/001
9NDF7JZ4M3	2011	07/01/2011	Drugs@FDA	NDA	022406	JANSSEN PHARMS	XARELTO	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022406	true	022406/004
B76N6SBZ8R	1996	05/15/1996	Drugs@FDA	NDA	020509	LILLY	GEMZAR	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020509	true	020509/002
K14444371C	1980	10/29/1980	OB NME Appendix 1950-1993	NDA	050502	Schering	Siseptin		false	050502 Siseptin (1980) Schering
7X8MDV4S8A	1958	12/31/1958	DeHaen 1940-1975 NMEs			Lederle	Kynex Acetyl		false	Kynex Acetyl (1958) Lederle
455E0S048W	1963	04/10/1963	Drugs@FDA	NDA	013264	LEDERLE	HYDROMOX	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=013264	true	013264/001
IHP475989U	1970	04/07/1970	Drugs@FDA	NDA	016721	VALEANT PHARM INTL	DALMANE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016721	true	016721/002
72YY86EA29	1970	04/22/1970	Drugs@FDA	NDA	016750	AMPHASTAR PHARMS INC	CORTROSYN	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016750	true	016750/001
R9M4FJE48E	1999	09/21/1999	Drugs@FDA	NDA	050748	KING PHARMS	SYNERCID	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050748	true	050748/002
SX0XJI3A11	2008	12/24/2008	Drugs@FDA	NDA	022201	FERRING	FIRMAGON	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022201	true	022201/002
3ZZ5BJ9F2Q	1978	07/14/1978	Drugs@FDA	NDA	017744	SEBELA IRELAND LTD	MOTOFEN	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017744	true	017744/002
P1QW714R7M	1997	02/27/1997	Drugs@FDA	NDA	020723	MEDICIS	ALDARA	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020723	true	020723/001
25X868M3DS	2012	01/30/2012	Drugs@FDA	NDA	203388	GENENTECH	ERIVEDGE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203388	true	203388/001
N0A3Z5XTC6	1960	02/23/1960	Drugs@FDA	NDA	012111	ALCON	MYDRIACYL	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=012111	true	012111/004
038E5L962W	2016	07/11/2016	Drugs@FDA	NDA	208073	SHIRE DEV LLC	XIIDRA	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208073	true	208073/001
232HYX66HC	1971	06/02/1971	Drugs@FDA	NDA	050095	AKORN	CAPASTAT SULFATE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050095	true	050095/001
9F388J00UK	1997	12/18/1997	Drugs@FDA	NDA	020759	PFIZER	TROVAN	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020759	true	020759/002
N9I9HDB855	1956	12/31/1956	DeHaen 1940-1975 NMEs			Knoll	Rapacodin		false	Rapacodin (1956) Knoll
6LL5JFU42F	2018	07/31/2018	Drugs@FDA	NDA	210923	SHIONOGI INC	MULPLETA	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=210923	true	210923/001
PF8K38CG54	2018	09/14/2018	Drugs@FDA	BLA	761089	TEVA PHARMS USA	AJOVY	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=761089	true	761089/001
QS56V5Y7EC	1994	12/29/1994	OrangeBook	NDA	020240	SCHERING	RENORMAX	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020240	true	020240/004
Q6C979R91Y	1994	12/23/1994	Drugs@FDA	NDA	020388	PIERRE FABRE	NAVELBINE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020388	true	020388/001
N5I6SR31GJ	1958	12/31/1958	DeHaen 1940-1975 NMEs			Ayerst	Cothera		false	Cothera (1958) Ayerst
B6E7K36KT8	2018	08/22/2018	Drugs@FDA	BLA	761094	DOMPE FARMACEUTICI	OXERVATE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=761094	true	761094/001
5NPJ6BPX36	1954	05/17/1954	OB NME Appendix 1950-1985	NDA	009309	GLAXOSMITHKLINE	DIONOSIL AQUEOUS	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=009309	true	009309/001
R3459K699K	2017	09/15/2017	Drugs@FDA	NDA	209363	LUPIN	SOLOSEC	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=209363	true	209363/001
I031V2H011	2010	01/08/2010	Drugs@FDA	BLA	125276	GENENTECH	ACTEMRA	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125276	true	125276/003
V1UJ6I93CL	1976	02/23/1976	Drugs@FDA	NDA	017844	MALLINCKRODT	RADIOIODINATED SERUM ALBUMIN (HUMAN) IHSA I 125	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017844	true	017844/003
7NNO0D7S5M	1974	01/08/1974	Drugs@FDA	NDA	017494	INSIGHT PHARMS	MONISTAT-DERM	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017494	true	017494/001
9Y8NXQ24VQ	1967	11/13/1967	Drugs@FDA	NDA	016419	BAXTER HLTHCARE CORP	PROPRANOLOL HYDROCHLORIDE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016419	true	016419/001
I8309403R0	2014	08/15/2014	Drugs@FDA	BLA	125499	BIOGEN IDEC INC	PLEGRIDY	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125499	true	125499/001
PR834Q503T	1948	11/26/1948	Drugs@FDA	NDA	006620	NOVARTIS	CAFERGOT	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=006620	true	006620/001
0B535E0BN0	1992	12/30/1992	Drugs@FDA	NDA	019660	KING PHARMS LLC	TILADE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019660	true	019660/001
QX62KLI41N	1995	12/15/1995	Drugs@FDA	NDA	020551	ABBVIE	NIMBEX PRESERVATIVE FREE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020551	true	020551/003
2KNI5N06TI	1955	01/21/1955	Drugs@FDA	ANDA	080157	DAVA PHARMS INC	PYRAZINAMIDE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=080157	true	080157/001
UX6OWY2V7J	1952	01/21/1952	Drugs@FDA	NDA	008306	ANI PHARMS	PHENERGAN VC W/ CODEINE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=008306	true	008306/005
VH2L779W8Q	2015	03/06/2015	Drugs@FDA	NDA	207501	ASTELLAS	CRESEMBA	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=207501	true	207501/001
6U5EA9RT2O	2007	05/25/2007	Drugs@FDA	NDA	022064	SANOFI AVENTIS US	XYZAL	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022064	true	022064/001
PH41D05744	1942	12/31/1942	DeHaen 1940-1975 NMEs			Parke-Davis	Phemerol Chloride		false	Phemerol Chloride (1942) Parke-Davis
7KYV510875	2001	12/13/2001	Drugs@FDA	NDA	021302	VALEANT BERMUDA	ELIDEL	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021302	true	021302/001
6EIM3851UZ	1955	01/12/1955	Drugs@FDA	NDA	010021	ABBVIE	PLACIDYL	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=010021	true	010021/010
2679MF687A	1937	12/31/1937	Drugs@FDA	NDA	011073	MEDPOINTE PHARM HLC	WAMPOCAP	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011073	true	011073/003
6N5U4QFC3G	1991	01/28/1991	Drugs@FDA	NDA	019901	KING PHARMS LLC	ALTACE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019901	true	019901/004
FZU1QI13O9	1952	12/31/1952	DeHaen 1940-1975 NMEs			Lederle	Aminopterin Sodium		false	Aminopterin Sodium (1952) Lederle
4L066368AS	1993	12/31/1993	Drugs@FDA	NDA	020261	NOVARTIS	LESCOL	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020261	true	020261/002
I6CQM0F31V	1976	08/30/1976	Drugs@FDA	NDA	021384	DENTSPLY PHARM	DURANEST	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021384	true	021384/001
57U5YI11WP	1965	06/14/1965	Drugs@FDA	NDA	014217	PAMLAB LLC	MAOLATE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=014217	true	014217/002
A0E0NMA80F	[Approval Date Uncertain] 1955	12/31/1955	PREDICTED	NDA	010010	BAYER PHARMS	STILPHOSTROL	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=010010	true	010010/001
47RU9546DX	1967	12/31/1967	DeHaen 1940-1975 NMEs			Burroughs Wellcome	Alcopara		false	Alcopara (1967) Burroughs Wellcome
1C065P542O	1954	05/18/1954	OB NME Appendix 1950-1985	NDA	009344	LILLY	HISTALOG	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=009344	true	009344/001
83G67E21XI	1978	01/16/1978	Drugs@FDA	NDA	021846	MICROBIX BIOSYSTEMS	KINLYTIC	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021846	true	021846/003
34237V843T	1959	07/01/1959	Drugs@FDA	NDA	011961	VALIDUS PHARMS INC	MARPLAN	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011961	true	011961/001
91XC93EU03	1959	12/31/1959	DeHaen 1940-1975 NMEs			U.S. Vitamin (USV)	DBI		false	DBI (1959) U.S. Vitamin (USV)
45IUB1PX8R	2013	03/27/2013	Drugs@FDA	NDA	204063	BIOGEN IDEC INC	TECFIDERA	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=204063	true	204063/002
7GR9I2683O	2005	08/30/2005	Drugs@FDA	NDA	021839	IPSEN INC	INCRELEX	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021839	true	021839/001
XZA9HY6Z98	1962	02/12/1962	Drugs@FDA	NDA	012516	NOVARTIS	SANSERT	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=012516	true	012516/001
9G64RSX1XD	1981	04/06/1981	Drugs@FDA	NDA	018343	PAR PHARM	CAPOTEN	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018343	true	018343/007
2M36281008	1991	01/31/1991	Drugs@FDA	NDA	018922	WYETH PHARMS INC	LODINE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018922	true	018922/005
NLE429IZUC	2015	09/01/2015	Drugs@FDA	NDA	206500	TERSERA THERAPS LLC	VARUBI	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=206500	true	206500/001
R7GV3H6FQ4	1946	01/25/1946	Drugs@FDA	NDA	005856	ABBVIE	TRIDIONE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=005856	true	005856/009
WHE7A56U7K	1998	03/25/1998	Drugs@FDA	NDA	020771	PHARMACIA AND UPJOHN	DETROL	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020771	true	020771/002
2880D3468G	1990	06/18/1990	Drugs@FDA	NDA	020035	JANSSEN PHARMA	ERGAMISOL	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020035	true	020035/001
JM2621P2LS	1999	03/24/1999	Drugs@FDA	NDA	020992	ASPEN	CENESTIN	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020992	true	020992/005
4Q52C550XK	2002	02/19/2002	Drugs@FDA	BLA	125019	SPECTRUM PHARMS	ZEVALIN	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125019	true	125019/001
80168379AG	1974	08/07/1974	Drugs@FDA	NDA	050467	PHARMACIA AND UPJOHN	DOXORUBICIN HYDROCHLORIDE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050467	true	050467/004
98PI200987	1948	11/19/1948	Drugs@FDA	NDA	021381	DENTSPLY PHARM	XYLOCAINE DENTAL WITH EPINEPHRINE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021381	true	021381/002
54Q18076QB	2015	09/25/2015	Drugs@FDA	NDA	203314	NOVO	TRESIBA	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203314	true	203314/002
0N7609K889	1941	08/11/1941	Drugs@FDA	NDA	004054	LEDERLE	SULFADIAZINE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=004054	true	004054/001
125OD7737X	1957	07/16/1957	Drugs@FDA	NDA	011011	AUXILIUM PHARMS LLC	ROBAXIN-750	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011011	true	011011/006
XF417D3PSL	1980	10/03/1980	Drugs@FDA	NDA	018269	B BRAUN	ISOLYTE E W/ DEXTROSE 5% IN PLASTIC CONTAINER	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018269	true	018269/002
M2F465ROXU	1977	09/01/1977	Drugs@FDA	NDA	017831	APIL	DIDRONEL	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017831	true	017831/002
YC42NRJ1ZD	2017	08/29/2017	Drugs@FDA	NDA	209570	CHEMO RESEARCH SL	BENZNIDAZOLE	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=209570	true	209570/002
