UNII	MarketingStatus	ProductCategory	MarketDate	InitialYearApproval	ActiveCode	ApprovalAppId	Equiv NDC	NDC	Route	ActiveMoietyName	GenericProductName	URL	Comment
85H0HZU99M		MEDICAL DEVICE			ACTIM			52380-0001		"POVIDONE-IODINE"	"POVIDONE-IODINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=55ecde53-4895-4df6-9d00-9bcebf3af9cb	
V13007Z41A		MEDICAL DEVICE			ACTIR			0409-1209		"LIDOCAINE HYDROCHLORIDE"	"LIDOCAINE HYDROCHLORIDE ANHYDROUS AND EPINEPHRINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=55ecde53-4895-4df6-9d00-9bcebf3af9cb	
YKH834O4BH		MEDICAL DEVICE			ACTIB			0409-1209		"EPINEPHRINE"	"LIDOCAINE HYDROCHLORIDE ANHYDROUS AND EPINEPHRINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=55ecde53-4895-4df6-9d00-9bcebf3af9cb	
YKH834O4BH		MEDICAL DEVICE			ACTIB			0409-7241		"EPINEPHRINE"	"EPINEPHRINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a4ee40eb-41b1-4034-bf25-128ef931e591	
V13007Z41A		MEDICAL DEVICE			ACTIR			0409-4713		"LIDOCAINE HYDROCHLORIDE"	"LIDOCAINE HYDROCHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a4ee40eb-41b1-4034-bf25-128ef931e591	
7TQO7W3VT8		MEDICAL DEVICE			ACTIR			0409-3613		"BUPIVACAINE HYDROCHLORIDE"	"BUPIVACAINE HYDROCHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a4ee40eb-41b1-4034-bf25-128ef931e591	
85H0HZU99M		MEDICAL DEVICE			ACTIM			52380-0001		"POVIDONE-IODINE"	"POVIDONE-IODINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a4ee40eb-41b1-4034-bf25-128ef931e591	
V13007Z41A		MEDICAL DEVICE			ACTIR			0409-1209		"LIDOCAINE HYDROCHLORIDE"	"LIDOCAINE HYDROCHLORIDE ANHYDROUS AND EPINEPHRINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=16b64c7f-b70a-4192-b4b8-b0c941891c1d	
YKH834O4BH		MEDICAL DEVICE			ACTIB			0409-1209		"EPINEPHRINE"	"LIDOCAINE HYDROCHLORIDE ANHYDROUS AND EPINEPHRINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=16b64c7f-b70a-4192-b4b8-b0c941891c1d	
V13007Z41A		MEDICAL DEVICE			ACTIR			0409-4776		"LIDOCAINE HYDROCHLORIDE"	"LIDOCAINE HYDROCHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=16b64c7f-b70a-4192-b4b8-b0c941891c1d	
6E43AWY083		MEDICAL DEVICE			ACTIM			17518-011		"IODINE POVACRYLEX"	"IODINE POVACRYLEX AND ISOPROPYL ALCOHOL"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=16b64c7f-b70a-4192-b4b8-b0c941891c1d	
ND2M416302		MEDICAL DEVICE			ACTIB			17518-011		"ISOPROPYL ALCOHOL"	"IODINE POVACRYLEX AND ISOPROPYL ALCOHOL"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=16b64c7f-b70a-4192-b4b8-b0c941891c1d	
YKH834O4BH		MEDICAL DEVICE			ACTIB			0409-7241		"EPINEPHRINE"	"EPINEPHRINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=de12a5dc-d986-4518-94fb-db30d6a1d1db	
85H0HZU99M		MEDICAL DEVICE			ACTIM			52380-0001		"POVIDONE-IODINE"	"POVIDONE-IODINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=de12a5dc-d986-4518-94fb-db30d6a1d1db	
V13007Z41A		MEDICAL DEVICE			ACTIR			0409-1209		"LIDOCAINE HYDROCHLORIDE"	"LIDOCAINE HYDROCHLORIDE ANHYDROUS AND EPINEPHRINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=de12a5dc-d986-4518-94fb-db30d6a1d1db	
YKH834O4BH		MEDICAL DEVICE			ACTIB			0409-1209		"EPINEPHRINE"	"LIDOCAINE HYDROCHLORIDE ANHYDROUS AND EPINEPHRINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=de12a5dc-d986-4518-94fb-db30d6a1d1db	
67ZYA5T02K	Cosmetic	BULK INGREDIENT	2014-10-22		INGR			70716-185	TOPICAL	"FRANKINCENSE OIL"	"GLYCERIN"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9cb7-4523-e054-00144ff88e88	
70FD1KFU70	Cosmetic	BULK INGREDIENT	2014-10-22		INGR			70716-185	TOPICAL	"SULFUR"	"GLYCERIN"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9cb7-4523-e054-00144ff88e88	
PDC6A3C0OX	Cosmetic	BULK INGREDIENT	2014-10-22		INGR			70716-185	TOPICAL	"GLYCERIN"	"GLYCERIN"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9cb7-4523-e054-00144ff88e88	
QU7E2XA9TG	Cosmetic	BULK INGREDIENT	2014-10-22		INGR			70716-185	TOPICAL	"SODIUM STEARATE"	"GLYCERIN"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9cb7-4523-e054-00144ff88e88	
H8FJJ6KX5Y	Cosmetic	BULK INGREDIENT	2013-05-30		INGR			70716-7813	TOPICAL	"SYMPHYTUM OFFICINALE WHOLE"	"SHEA BUTTER"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9cbe-4523-e054-00144ff88e88	
QN83US2B0N	Cosmetic	BULK INGREDIENT	2013-05-30		INGR			70716-7813	TOPICAL	"ASCORBYL PALMITATE"	"SHEA BUTTER"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9cbe-4523-e054-00144ff88e88	
809Y72KV36	Cosmetic	BULK INGREDIENT	2013-05-30		INGR			70716-7813	TOPICAL	"CARBOMER 1342"	"SHEA BUTTER"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9cbe-4523-e054-00144ff88e88	
TTV12P4NEE	Cosmetic	BULK INGREDIENT	2013-05-30		INGR			70716-7813	TOPICAL	"XANTHAN GUM"	"SHEA BUTTER"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9cbe-4523-e054-00144ff88e88	
YY7C30VXJT	Cosmetic	BULK INGREDIENT	2013-05-30		INGR			70716-7813	TOPICAL	"CUCUMBER"	"SHEA BUTTER"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9cbe-4523-e054-00144ff88e88	
00YIU5438U	Cosmetic	BULK INGREDIENT	2013-05-30		INGR			70716-7813	TOPICAL	"CAPRYLYL GLYCOL"	"SHEA BUTTER"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9cbe-4523-e054-00144ff88e88	
KEH0A3F75J	Cosmetic	BULK INGREDIENT	2013-05-30		INGR			70716-7813	TOPICAL	"HEXYLENE GLYCOL"	"SHEA BUTTER"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9cbe-4523-e054-00144ff88e88	
147D247K3P	Cosmetic	BULK INGREDIENT	2013-05-30		INGR			70716-7813	TOPICAL	"ETHYLHEXYLGLYCERIN"	"SHEA BUTTER"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9cbe-4523-e054-00144ff88e88	
936JST6JCN	Cosmetic	BULK INGREDIENT	2013-05-30		INGR			70716-7813	TOPICAL	"CETYL ALCOHOL"	"SHEA BUTTER"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9cbe-4523-e054-00144ff88e88	
1D1K0N0VVC	Cosmetic	BULK INGREDIENT	2013-05-30		INGR			70716-7813	TOPICAL	"VITAMIN A PALMITATE"	"SHEA BUTTER"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9cbe-4523-e054-00144ff88e88	
0RE8K4LNJS	Cosmetic	BULK INGREDIENT	2013-05-30		INGR			70716-7813	TOPICAL	"ISOPROPYL MYRISTATE"	"SHEA BUTTER"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9cbe-4523-e054-00144ff88e88	
FCZ5MH785I	Cosmetic	BULK INGREDIENT	2013-05-30		INGR			70716-7813	TOPICAL	"GLYCERYL STEARATE SE"	"SHEA BUTTER"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9cbe-4523-e054-00144ff88e88	
MCU2324216	Cosmetic	BULK INGREDIENT	2013-05-30		INGR			70716-7813	TOPICAL	"DIMETHICONE 1000"	"SHEA BUTTER"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9cbe-4523-e054-00144ff88e88	
ZY81Z83H0X	Cosmetic	BULK INGREDIENT	2013-05-30		INGR			70716-7813	TOPICAL	"ALOE VERA LEAF"	"SHEA BUTTER"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9cbe-4523-e054-00144ff88e88	
P0M7O4Y7YD	Cosmetic	BULK INGREDIENT	2013-05-30		INGR			70716-7813	TOPICAL	"CALENDULA OFFICINALIS FLOWER"	"SHEA BUTTER"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9cbe-4523-e054-00144ff88e88	
FGL3685T2X	Cosmetic	BULK INGREDIENT	2013-05-30		INGR			70716-7813	TOPICAL	"CHAMOMILE"	"SHEA BUTTER"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9cbe-4523-e054-00144ff88e88	
K49155WL9Y	Cosmetic	BULK INGREDIENT	2013-05-30		INGR			70716-7813	TOPICAL	"SHEA BUTTER"	"SHEA BUTTER"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9cbe-4523-e054-00144ff88e88	
70FD1KFU70	Cosmetic	BULK INGREDIENT	2013-05-30		INGR			70716-7813	TOPICAL	"SULFUR"	"SHEA BUTTER"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9cbe-4523-e054-00144ff88e88	
9S60Q72309	Cosmetic	BULK INGREDIENT	2013-05-30		INGR			70716-7813	TOPICAL	"CARTHAMUS TINCTORIUS (SAFFLOWER) OLEOSOMES"	"SHEA BUTTER"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9cbe-4523-e054-00144ff88e88	
6VNO72PFC1	Cosmetic	BULK INGREDIENT	2013-05-30		INGR			70716-7813	TOPICAL	"AVOCADO OIL"	"SHEA BUTTER"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9cbe-4523-e054-00144ff88e88	
059QF0KO0R	Cosmetic	BULK INGREDIENT	2013-05-30		INGR			70716-7813	TOPICAL	"WATER"	"SHEA BUTTER"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9cbe-4523-e054-00144ff88e88	
PDC6A3C0OX	Cosmetic	BULK INGREDIENT	2013-05-30		INGR			70716-7813	TOPICAL	"GLYCERIN"	"SHEA BUTTER"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9cbe-4523-e054-00144ff88e88	
4ELV7Z65AP	Cosmetic	BULK INGREDIENT	2013-05-30		INGR			70716-7813	TOPICAL	"STEARIC ACID"	"SHEA BUTTER"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9cbe-4523-e054-00144ff88e88	
724GKU717M	Cosmetic	BULK INGREDIENT	2013-05-30		INGR			70716-7813	TOPICAL	"JOJOBA OIL"	"SHEA BUTTER"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9cbe-4523-e054-00144ff88e88	
078Q44I6CD	Cosmetic	BULK INGREDIENT	2013-05-30		INGR			70716-7813	TOPICAL	"ECAMSULE DITRIETHANOLAMINE"	"SHEA BUTTER"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9cbe-4523-e054-00144ff88e88	
HIE492ZZ3T	Cosmetic	BULK INGREDIENT	2013-05-30		INGR			70716-7813	TOPICAL	"PHENOXYETHANOL"	"SHEA BUTTER"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9cbe-4523-e054-00144ff88e88	
VIF565UC2G	Cosmetic	BULK INGREDIENT	2014-11-20		INGR			70716-1910	TOPICAL	"TEA TREE OIL"	"GLYCERIN"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9d20-4523-e054-00144ff88e88	
059QF0KO0R	Cosmetic	BULK INGREDIENT	2014-11-20		INGR			70716-1910	TOPICAL	"WATER"	"GLYCERIN"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9d20-4523-e054-00144ff88e88	
PDC6A3C0OX	Cosmetic	BULK INGREDIENT	2014-11-20		INGR			70716-1910	TOPICAL	"GLYCERIN"	"GLYCERIN"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9d20-4523-e054-00144ff88e88	
K49155WL9Y	Cosmetic	BULK INGREDIENT	2014-11-20		INGR			70716-1910	TOPICAL	"SHEA BUTTER"	"GLYCERIN"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9d20-4523-e054-00144ff88e88	
4ELV7Z65AP	Cosmetic	BULK INGREDIENT	2014-11-20		INGR			70716-1910	TOPICAL	"STEARIC ACID"	"GLYCERIN"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9d20-4523-e054-00144ff88e88	
70FD1KFU70	Cosmetic	BULK INGREDIENT	2014-11-20		INGR			70716-1910	TOPICAL	"SULFUR"	"GLYCERIN"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9d20-4523-e054-00144ff88e88	
T5L8T28FGP	Cosmetic	BULK INGREDIENT	2014-11-20		INGR			70716-1910	TOPICAL	"MINERAL OIL"	"GLYCERIN"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9d20-4523-e054-00144ff88e88	
724GKU717M	Cosmetic	BULK INGREDIENT	2014-11-20		INGR			70716-1910	TOPICAL	"JOJOBA OIL"	"GLYCERIN"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9d20-4523-e054-00144ff88e88	
ZBS49DF5S4	Cosmetic	BULK INGREDIENT	2014-11-20		INGR			70716-1910	TOPICAL	"2-HEXENAL PROPYLENE GLYCOL ACETAL, (1E)-"	"GLYCERIN"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9d20-4523-e054-00144ff88e88	
936JST6JCN	Cosmetic	BULK INGREDIENT	2014-11-20		INGR			70716-1910	TOPICAL	"CETYL ALCOHOL"	"GLYCERIN"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9d20-4523-e054-00144ff88e88	
NDT563S5VZ	Cosmetic	BULK INGREDIENT	2014-11-20		INGR			70716-1910	TOPICAL	"MAGNESIUM DISODIUM EDTA"	"GLYCERIN"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9d20-4523-e054-00144ff88e88	
FCZ5MH785I	Cosmetic	BULK INGREDIENT	2014-11-20		INGR			70716-1910	TOPICAL	"GLYCERYL STEARATE SE"	"GLYCERIN"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9d20-4523-e054-00144ff88e88	
ZY81Z83H0X	Cosmetic	BULK INGREDIENT	2014-11-20		INGR			70716-1910	TOPICAL	"ALOE VERA LEAF"	"GLYCERIN"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9d20-4523-e054-00144ff88e88	
078Q44I6CD	Cosmetic	BULK INGREDIENT	2014-11-20		INGR			70716-1910	TOPICAL	"ECAMSULE DITRIETHANOLAMINE"	"GLYCERIN"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9d20-4523-e054-00144ff88e88	
MCU2324216	Cosmetic	BULK INGREDIENT	2014-11-20		INGR			70716-1910	TOPICAL	"DIMETHICONE 1000"	"GLYCERIN"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9d20-4523-e054-00144ff88e88	
Z8IX2SC1OH	Cosmetic	BULK INGREDIENT	2014-11-20		INGR			70716-1910	TOPICAL	"PROPYLPARABEN"	"GLYCERIN"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9d20-4523-e054-00144ff88e88	
A2I8C7HI9T	Cosmetic	BULK INGREDIENT	2014-11-20		INGR			70716-1910	TOPICAL	"METHYLPARABEN"	"GLYCERIN"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9d20-4523-e054-00144ff88e88	
XDK458E1J9	Cosmetic	BULK INGREDIENT	2014-11-20		INGR			70716-1910	TOPICAL	"ALLANTOIN, (+)-"	"GLYCERIN"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9d20-4523-e054-00144ff88e88	
809Y72KV36	Cosmetic	BULK INGREDIENT	2014-11-20		INGR			70716-1910	TOPICAL	"CARBOMER 1342"	"GLYCERIN"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9d20-4523-e054-00144ff88e88	
H5RIZ3MPW4	Cosmetic	BULK INGREDIENT	2014-11-20		INGR			70716-1910	TOPICAL	"DIAZOLIDINYL UREA"	"GLYCERIN"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9d20-4523-e054-00144ff88e88	
603P14DHEB	Cosmetic	BULK INGREDIENT	2014-11-20		INGR			70716-1910	TOPICAL	"IODOPROPYNYL BUTYLCARBAMATE"	"GLYCERIN"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3370f3a4-9d20-4523-e054-00144ff88e88	
PQ6CK8PD0R	Dietary Supplement	DIETARY SUPPLEMENT	1880-01-01		ACTIB			69846-504	ORAL	"ASCORBIC ACID"	"WATER, FRUCTOSE, ASCORBIC ACID, DOGWOOD BARK, MOTHERWART LEAF, FLAVOR, DANDELION ROOT, ALCOHOL 10%, PLEURISY ROOT, LICORICE ROOT, SALICYLIC ACID, EDETIC ACID, SODIUM BENZOATE, BLACK COHOSH ROOT, DL-ALPHA TOCOPHERYL ACETATE, BHA, BUTYLPARABEN, GENTIAN ROOT"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=97e90dbf-d24e-eba4-1a24-50e6d5f30f65	
WR1WPI7EW8	Dietary Supplement	DIETARY SUPPLEMENT	1880-01-01		ACTIM			69846-504	ORAL	".ALPHA.-TOCOPHEROL ACETATE, DL-"	"WATER, FRUCTOSE, ASCORBIC ACID, DOGWOOD BARK, MOTHERWART LEAF, FLAVOR, DANDELION ROOT, ALCOHOL 10%, PLEURISY ROOT, LICORICE ROOT, SALICYLIC ACID, EDETIC ACID, SODIUM BENZOATE, BLACK COHOSH ROOT, DL-ALPHA TOCOPHERYL ACETATE, BHA, BUTYLPARABEN, GENTIAN ROOT"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=97e90dbf-d24e-eba4-1a24-50e6d5f30f65	
H0G9379FGK	Dietary Supplement	DIETARY SUPPLEMENT	1880-01-01		ACTIB			69846-504	ORAL	"CALCIUM CARBONATE"	"WATER, FRUCTOSE, ASCORBIC ACID, DOGWOOD BARK, MOTHERWART LEAF, FLAVOR, DANDELION ROOT, ALCOHOL 10%, PLEURISY ROOT, LICORICE ROOT, SALICYLIC ACID, EDETIC ACID, SODIUM BENZOATE, BLACK COHOSH ROOT, DL-ALPHA TOCOPHERYL ACETATE, BHA, BUTYLPARABEN, GENTIAN ROOT"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=97e90dbf-d24e-eba4-1a24-50e6d5f30f65	
E1UOL152H7	Dietary Supplement	DIETARY SUPPLEMENT	1880-01-01		ACTIB			69846-504	ORAL	"IRON"	"WATER, FRUCTOSE, ASCORBIC ACID, DOGWOOD BARK, MOTHERWART LEAF, FLAVOR, DANDELION ROOT, ALCOHOL 10%, PLEURISY ROOT, LICORICE ROOT, SALICYLIC ACID, EDETIC ACID, SODIUM BENZOATE, BLACK COHOSH ROOT, DL-ALPHA TOCOPHERYL ACETATE, BHA, BUTYLPARABEN, GENTIAN ROOT"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=97e90dbf-d24e-eba4-1a24-50e6d5f30f65	
V13007Z41A		MEDICAL DEVICE			ACTIR			0409-4713		"LIDOCAINE HYDROCHLORIDE"	"LIDOCAINE HYDROCHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=316220de-da1d-4b5d-90fa-e4e731330110	
85H0HZU99M		MEDICAL DEVICE			ACTIM			52380-0001		"POVIDONE-IODINE"	"POVIDONE-IODINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=316220de-da1d-4b5d-90fa-e4e731330110	
PDC6A3C0OX	OTC monograph final	COSMETIC	2016-08-12		ACTIB	21 CFR 347		76015-210	TOPICAL	"GLYCERIN"	"GLYCERIN"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=59b85cec-bdb1-41b3-b7ab-e194f9579870	
PQ6CK8PD0R	Dietary Supplement	DIETARY SUPPLEMENT	1880-01-01		ACTIB			69846-502	ORAL	"ASCORBIC ACID"	"WATER, FRUCTOSE, ASCORBIC ACID, DOGWOOD BARK, MOTHERWART LEAF, FLAVOR, DANDELION ROOT, ALCOHOL 10%, PLEURISY ROOT, LICORICE ROOT, SALICYLIC ACID, EDETIC ACID, SODIUM BENZOATE, BLACK COHOSH ROOT, DL-ALPHA TOCOPHERYL ACETATE, BHA, BUTYLPARABEN, GENTIAN ROOT"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5e752e54-46cf-3832-2f4e-fb45f2d00cdc	
WR1WPI7EW8	Dietary Supplement	DIETARY SUPPLEMENT	1880-01-01		ACTIM			69846-502	ORAL	".ALPHA.-TOCOPHEROL ACETATE, DL-"	"WATER, FRUCTOSE, ASCORBIC ACID, DOGWOOD BARK, MOTHERWART LEAF, FLAVOR, DANDELION ROOT, ALCOHOL 10%, PLEURISY ROOT, LICORICE ROOT, SALICYLIC ACID, EDETIC ACID, SODIUM BENZOATE, BLACK COHOSH ROOT, DL-ALPHA TOCOPHERYL ACETATE, BHA, BUTYLPARABEN, GENTIAN ROOT"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5e752e54-46cf-3832-2f4e-fb45f2d00cdc	
85H0HZU99M		MEDICAL DEVICE			ACTIM			52380-0111		"POVIDONE-IODINE"	"POVIDONE-IODINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a3199487-974f-4cde-a21a-0b87d0e74af5	
62RC32V9N7	bulk ingredient for animal drug compounding	BULK INGREDIENT	2016-08-16		ACTIB			62157-251	NOT APPLICABLE	"CJC-1295"	"GRF 1-29 (CJC1295)"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ecb586fa-a711-4e06-89a8-c6dfbff99f34	
22ADO53M6F	DIETARY SUPPLEMENT	DIETARY SUPPLEMENT	2015-07-17		ACTIB			69543-268	ORAL	"SODIUM PHOSPHATE, DIBASIC, ANHYDROUS"	"SODIUM PHOSPHATE, DIBASIC, ANHYDROUS, POTASSIUM PHOSPHATE, MONOBASIC, AND SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6bb5b707-25ca-4d75-8d7b-8605f32d8c22	
4J9FJ0HL51	DIETARY SUPPLEMENT	DIETARY SUPPLEMENT	2015-07-17		ACTIB			69543-268	ORAL	"POTASSIUM PHOSPHATE, MONOBASIC"	"SODIUM PHOSPHATE, DIBASIC, ANHYDROUS, POTASSIUM PHOSPHATE, MONOBASIC, AND SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6bb5b707-25ca-4d75-8d7b-8605f32d8c22	
593YOG76RN	DIETARY SUPPLEMENT	DIETARY SUPPLEMENT	2015-07-17		ACTIB			69543-268	ORAL	"SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE"	"SODIUM PHOSPHATE, DIBASIC, ANHYDROUS, POTASSIUM PHOSPHATE, MONOBASIC, AND SODIUM PHOSPHATE, MONOBASIC, MONOHYDRATE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6bb5b707-25ca-4d75-8d7b-8605f32d8c22	
9C60Y73166	Dietary Supplement	DIETARY SUPPLEMENT	1949-02-21		ACTIB			69846-808	ORAL	"PLANTAGO SEED"	"PSYLLIUM"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=9fac41e2-6b13-a2ee-ead5-6b4b2639e3b1	
451W47IQ8X	Dietary Supplement	DIETARY SUPPLEMENT	1937-07-14		ACTIB			69846-863	ORAL	"SODIUM CHLORIDE"	"SODIUM CHLORIDE, POTASSIUM CHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e17ac133-eab5-43c3-d89f-5289b4384384	
660YQ98I10	Dietary Supplement	DIETARY SUPPLEMENT	1937-07-14		ACTIB			69846-863	ORAL	"POTASSIUM CHLORIDE"	"SODIUM CHLORIDE, POTASSIUM CHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e17ac133-eab5-43c3-d89f-5289b4384384	
R90JB6QJ2B	bulk ingredient for animal drug compounding	BULK INGREDIENT	2016-08-18		ACTIB			62157-252	NOT APPLICABLE	"IBUTAMOREN MESYLATE"	"IBUTAMOREN MESYLATE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=fd6c4188-1165-43ea-bbb2-cea266909a13	
85H0HZU99M		MEDICAL DEVICE			ACTIM			52380-3101		"POVIDONE-IODINE"	"POVIDONE-IODINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5b889e5b-c780-4996-9612-a77d81f93448	
YKH834O4BH		MEDICAL DEVICE			ACTIB			0409-7241		"EPINEPHRINE"	"EPINEPHRINE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6a83a101-13bd-491c-ba54-9c6bd3c57ef4	
V13007Z41A		MEDICAL DEVICE			ACTIR			0409-4713		"LIDOCAINE HYDROCHLORIDE"	"LIDOCAINE HYDROCHLORIDE"	https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=6a83a101-13bd-491c-ba54-9c6bd3c57ef4	
