UNII	Approval	Year	Unknown	Comment	Date	Date Method
54K37P50KH	Approval Year	2017		Application:NDA209241 NEUROCRINE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=209241	04/11/2017	Drugs@FDA
K9P6MC7092	Approval Year	1975		Application:NDA017577 JANSSEN PHARMS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017577	07/16/1975	Drugs@FDA
Q94YYU22B8	Approval Year	1959		Application:NDA011722 ACTAVIS LABS UT INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011722	08/06/1959	Drugs@FDA
H192N84N1G	Approval Year	1953		Application:NDA008842 APOTHECON https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=008842	04/24/1953	OB NME Appendix 1950-1985
319X2NFW0A	Approval Year	1990		Application:NDA020044 GLAXOSMITHKLINE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020044	08/02/1990	Drugs@FDA
GW89581OWR	Approval Year	1946		Application:NDA006012 LEDERLE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=006012	08/13/1946	Drugs@FDA
UCE6F4125H	Approval Year	2003		Application:NDA021400 BAYER HLTHCARE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021400	08/19/2003	Drugs@FDA
1C058IKG3B	Approval Year	2012		Application:NDA202992 SANOFI AVENTIS US https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202992	09/12/2012	Drugs@FDA
W4HFE001U5	Approval Year	2001		Application:NDA021356 GILEAD SCIENCES INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021356	10/26/2001	Drugs@FDA
QF8SVZ843E	Approval Year	1981		Application:NDA018473 GLAXOSMITHKLINE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018473	05/01/1981	Drugs@FDA
21K6M2I7AG	Approval Year	1990		Application:BLA103836 VIDARA THERAPEUTICS RESEARCH LTD https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=103836	12/22/1990	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=103836
NQO8R319LY	Approval Year	1967		Application:NDA016033 GLAXOSMITHKLINE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016033	04/05/1967	Drugs@FDA
2UV6ZNQ92K	Approval Year	1993		Application:NDA020184 SYMPLMED PHARMS LLC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020184	12/30/1993	Drugs@FDA
A4YJ7J11TG	Approval Year	1995		Application:NDA020316 GUERBET https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020316	12/21/1995	Drugs@FDA
8Y5Y4EEO2V	Approval Year	1959		Application:ANDA083459 [Approval Date Uncertain] SANOFI AVENTIS US https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=083459	12/31/1959	PREDICTED
8GZG754X6M	Approval Year	2000		Application:NDA021174 WYETH PHARMS INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021174	05/17/2000	Drugs@FDA
3H48L0LPZQ	Approval Year	2015		Application:NDA206143 AMGEN INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=206143	04/15/2015	Drugs@FDA
60ME133FJB	Approval Year	2017		Application:NDA208325 KAI PHARMS INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208325	02/07/2017	Drugs@FDA
37JK4STR6Z	Approval Year	2015		Application:NDA022526 SPROUT PHARMS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022526	08/18/2015	Drugs@FDA
K50N755924	Approval Year	1977		Application:NDA017563 PHARMACIA UPJOHN https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017563	04/04/1977	Drugs@FDA
BKJ8M8G5HI	Approval Year	2001		Application:NDA021335 NOVARTIS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021335	05/10/2001	Drugs@FDA
F2VW3D43YT	Approval Year	1995		Application:NDA020428 ALLERGAN https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020428	09/13/1995	Drugs@FDA
XZ7BG04GJX	Approval Year	1989		Application:NDA050622 LEDERLE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050622	04/28/1989	Drugs@FDA
J280872D1O	Approval Year	1972		Application:NDA017010 PERRIGO NEW YORK https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017010	01/04/1972	Drugs@FDA
35A26E427H	Approval Year	2016		Application:BLA761033 TEVA RESPIRATORY LLC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=761033	03/23/2016	Drugs@FDA
IR235I7C5P	Approval Year	1966		Application:ANDA060641 [Approval Date Uncertain] MEDPOINTE PHARM HLC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=060641	12/31/1966	PREDICTED
U42B7VYA4P	Approval Year	1954		Application:NDA011120 GLAXOSMITHKLINE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011120	12/31/1954	Drugs@FDA
AAN7QOV9EA	Approval Year	2012		Application:NDA202057 AMARIN PHARMS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202057	07/26/2012	Drugs@FDA
BGF9MN2HU1	Approval Year	2009		Application:NDA022418 ARALEZ PHARMS INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022418	08/14/2009	Drugs@FDA
3Q9Q0B929N	Approval Year	1958		Application:ANDA086835 SCHERING https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=086835	12/31/1958	Drugs@FDA
PUG62FRZ2E	Approval Year	2014		Application:NDA206334 MELINTA THERAP https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=206334	08/06/2014	Drugs@FDA
TR3MLJ1UAI	Approval Year	1951		Application:NDA007883 TEVA WOMENS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=007883	08/28/1951	Drugs@FDA
T4H8FMA7IM	Approval Year	2014		Application:BLA125496 JANSSEN BIOTECH https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125496	04/23/2014	Drugs@FDA
BGL0JSY5SI	Approval Year	1997		Application:NDA020639 ASTRAZENECA PHARMS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020639	09/26/1997	Drugs@FDA
P3CTH044XJ	Approval Year	1977		Application:NDA017535 SANOFI AVENTIS US https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017535	02/01/1977	Drugs@FDA
Y45QSO73OB	Approval Year	1946		Application:ANDA060076 PFIZER https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=060076	02/18/1946	Drugs@FDA
JE42381TNV	Approval Year	1961		Application:NDA012715 ROCHE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=012715	11/17/1961	OB NME Appendix 1950-1985
1D6EFC579A	Approval Year	1974		Application:NDA017269 BRACCO https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017269	06/03/1974	Drugs@FDA
87LA6FU830	Approval Year	2012		Application:NDA203214 PF PRISM CV https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203214	11/06/2012	Drugs@FDA
K1KT5M40JC	Approval Year	2003		Application:BLA125011  https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125011	06/27/2003	https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125011
GLH0314RVC	Approval Year	2011		Application:NDA022433 ASTRAZENECA PHARMS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022433	07/20/2011	Drugs@FDA
EM5OCB9YJ6	Approval Year	2011		Application:NDA202379 JANSSEN BIOTECH https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202379	04/28/2011	Drugs@FDA
046O35D44R	Approval Year	1965		Application:NDA021383 DENTSPLY PHARM https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021383	11/18/1965	Drugs@FDA
1C75676F8V	Approval Year	2017		Application:NDA209776 REMPEX PHARMS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=209776	08/29/2017	Drugs@FDA
3E74Y80MEY	Approval Year	1970		Application:NDA016769 ORTHO MCNEIL JANSSEN https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016769	01/15/1970	Drugs@FDA
IV7T84QA4T	Approval Year	1998		Application:NDA020887 CIS BIO INTL SA https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020887	09/14/1998	Drugs@FDA
8W8T17847W	Approval Year	1966		Application:NDA012154 HOSPIRA https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=012154	10/05/1966	Drugs@FDA
DZR1ENT301	Approval Year	1985		Application:NDA050578 TELIGENT https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050578	01/19/1985	OB NME Appendix 1950-1993
8GM2J22278	Approval Year	1980		Application:NDA050520 PFIZER https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050520	12/22/1980	Drugs@FDA
68QN45K12N	Approval Year	1980		Application:NDA018088 GE HEALTHCARE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018088	06/12/1980	Drugs@FDA
3Z8479ZZ5X	Approval Year	1999		Application:NDA050778 PFIZER INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050778	09/15/1999	Drugs@FDA
F4H96P17NZ	Approval Year	2014		Application:NDA206256 SPECTRUM PHARMS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=206256	07/03/2014	Drugs@FDA
CUZ39LUY82	Approval Year	2008		Application:NDA022206 ALLERGAN SALES LLC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022206	10/08/2008	Drugs@FDA
XXE1CET956	Approval Year	1965		Application:NDA016059 IROKO PHARMS LLC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=016059	06/10/1965	Drugs@FDA
6PNS59HP4Y	Approval Year	1997		Application:NDA020707 SANOFI AVENTIS US https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020707	03/07/1997	Drugs@FDA
F8VB5M810T	Approval Year	1953		Application:NDA050273 LEDERLE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050273	11/19/1953	Drugs@FDA
2MRO291B4U	Approval Year	2011		Application:NDA202067 LUNDBECK PHARMS LLC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202067	10/21/2011	Drugs@FDA
Z22628B598	Approval Year	1982		Application:NDA018227 HOSPIRA https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018227	09/07/1982	Drugs@FDA
TT6HN20MVF	Approval Year	2016		Application:BLA761038 ELI LILLY AND CO https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=761038	10/19/2016	Drugs@FDA
7C0697DR9I	Approval Year	1958		Application:NDA012462 GD SEARLE LLC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=012462	12/31/1958	Drugs@FDA
5B2546MB5Z	Approval Year	2018		Application:NDA210450 ABBVIE INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=210450	07/23/2018	Drugs@FDA
I66ZZ0ZN0E	Approval Year	1997		Application:NDA020720 PFIZER PHARMS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020720	01/29/1997	Drugs@FDA
43K1W2T1M6	Approval Year	1986		Application:BLA103132 SCHERING https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=103132	06/04/1986	Drugs@FDA
3XHB1D032B	Approval Year	1976		Application:ANDA084476 BAYER PHARMS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=084476	04/30/1976	Drugs@FDA
8HR4QJ6DW8	Approval Year	1987		Application:NDA019543 MERCK SHARP DOHME https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019543	04/30/1987	Drugs@FDA
0G389FZZ9M	Approval Year	1985		Application:NDA018948 LEADIANT BIOSCI INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018948	12/27/1985	Drugs@FDA
25X51I8RD4	Approval Year	1947		Application:NDA006071 ROCHE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=006071	07/28/1947	Drugs@FDA
40S1VHN69B	Approval Year	1973		Application:NDA050443 BRISTOL MYERS SQUIBB https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050443	07/31/1973	Drugs@FDA
9PHQ9Y1OLM	Approval Year	1955		Application:NDA010255 SCHERING https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=010255	05/22/1955	Drugs@FDA
742SXX0ICT	Approval Year	2003		Application:NDA021368 LILLY https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021368	11/21/2003	Drugs@FDA
844ZJE6I55	Approval Year	2012		Application:NDA203341 PF PRISM CV https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203341	09/04/2012	Drugs@FDA
N02W67RKJS	Approval Year	1997		Application:NDA020652 IC TARGETS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020652	11/26/1997	Drugs@FDA
CHH9H12AQ3	Approval Year	1948		Application:NDA006403 NOVARTIS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=006403	03/17/1948	Drugs@FDA
TTD90R31WZ	Approval Year	1993		Application:BLA103471 BAYER HEALTHCARE PHARMS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=103471	07/23/1993	Drugs@FDA
VJT6J7R4TR	Approval Year	1971		Application:NDA050429 OXFORD PHARMS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050429	05/21/1971	Drugs@FDA
UM20QQM95Y	Approval Year	1987		Application:NDA019763 BAXTER HLTHCARE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019763	08/14/1987	Drugs@FDA
4I8HAB65SZ	Approval Year	1995		Application:NDA020356 COVIS PHARMA BV https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020356	02/02/1995	Drugs@FDA
8Q1PVL543G	Approval Year	1980		Application:NDA018239 ALLERGAN https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018239	05/02/1980	Drugs@FDA
B0P231ILBK	Approval Year	2013		Application:NDA203505 DUCHESNAY https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=203505	02/26/2013	Drugs@FDA
Z80I64HMNP	Approval Year	1997		Application:NDA020646 CEPHALON https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020646	09/30/1997	Drugs@FDA
VHD28S0H7F	Approval Year	1987		Application:NDA019763 BAXTER HLTHCARE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019763	08/14/1987	Drugs@FDA
G4586WF35M	Approval Year	1984		Application:NDA018289 GE HEALTHCARE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018289	12/28/1984	OrangeBook
H821664NPK	Approval Year	2012		Application:NDA202834 EISAI INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=202834	10/22/2012	Drugs@FDA
QXS94885MZ	Approval Year	2001		Application:NDA021275 ALLERGAN https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021275	03/16/2001	Drugs@FDA
APG9819VLM	Approval Year	2004		Application:NDA021513 APIL https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021513	12/22/2004	Drugs@FDA
Z05ZE98FV8	Approval Year	1962		Application:NDA050356 ENDO PHARMS INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050356	05/17/1962	Drugs@FDA
T58MSI464G	Approval Year	1995		Application:NDA020482 BAYER HLTHCARE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=020482	09/06/1995	Drugs@FDA
W7KQ46GJ8U	Approval Year	1962		Application:NDA012892 SHIRE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=012892	09/13/1962	Drugs@FDA
64ALC7F90C	Approval Year	1961		Application:NDA012836 BOEHRINGER INGELHEIM https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=012836	12/06/1961	Drugs@FDA
Y79XT83BJ9	Approval Year	1944		Application:NDA005619 MERCK https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=005619	12/30/1944	Drugs@FDA
70KO0R01RY	Approval Year	1958		Application:NDA011287 CONCORDIA PHARMS INC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=011287	06/05/1958	Drugs@FDA
QFP0P1DV7Z	Approval Year	2006		Application:NDA021995 MERCK SHARP DOHME https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021995	10/16/2006	Drugs@FDA
TE7660XO1C	Approval Year	1976		Application:NDA017633 HOSPIRA https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017633	05/25/1976	Drugs@FDA
8VLN5B44ZY	Approval Year	1964		Application:NDA018471 BAYER HEALTHCARE LLC https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=018471	05/05/1964	Drugs@FDA
9MV14S8G3E	Approval Year	1963		Application:NDA013448 ABBOTT https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=013448	02/14/1963	OB NME Appendix 1950-1985
VS041H42XC	Approval Year	1941		Application:NDA003444 US PHARM HOLDINGS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=003444	01/11/1941	Drugs@FDA
GR88G0I6UL	Approval Year	1986		Application:NDA019085 BOEHRINGER INGELHEIM https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=019085	12/29/1986	Drugs@FDA
32HRV3E3D5	Approval Year	1959		Application:NDA050051 WYETH AYERST https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=050051	12/31/1959	Drugs@FDA
2990I809YH	Approval Year	1949		Application:NDA005319 [Approval Date Uncertain] ALCON https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=005319	06/16/1949	PREDICTED
H4N855PNZ1	Approval Year	1940		Application:NDA006071 ROCHE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=006071	12/31/1940	Drugs@FDA
FF28EJQ494	Approval Year	1951		Application:NDA007935 DELCOR ASSET CORP https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=007935	03/29/1951	Drugs@FDA
0FRP6G56LD	Approval Year	1959		Application:NDA012003 ABBVIE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=012003	09/08/1959	Drugs@FDA
R10H71BSWG	Approval Year	2005		Application:NDA021754 FUJISAWA HLTHCARE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=021754	03/16/2005	Drugs@FDA
420K487FSG	Approval Year	2017		Application:BLA761055 REGENERON PHARMACEUTICALS https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=761055	03/28/2017	Drugs@FDA
169D1260KM	Approval Year	1974		Application:NDA017546 ROCHE https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=017546	05/10/1974	Drugs@FDA
