Structure Image,INN Record,Substance Name,Proposed PDF,Proposed List,Recommended PDF,Recommended List
https://mednet-communities.net/inn/db/media/chemdraw/3070.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3070,tiaramide,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26,https://mednet-communities.net/inn/db/media/docs/r-innlist12.pdf,12
https://mednet-communities.net/inn/db/media/chemdraw/3072.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3072,capobenic acid,https://mednet-communities.net/inn/db/media/docs/p-innlist25.pdf,25,https://mednet-communities.net/inn/db/media/docs/r-innlist11.pdf,11
https://mednet-communities.net/inn/db/media/chemdraw/3073.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3073,fenoterol,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26,https://mednet-communities.net/inn/db/media/docs/r-innlist12.pdf,12
https://mednet-communities.net/inn/db/media/chemdraw/3074.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3074,dinoprost,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26,https://mednet-communities.net/inn/db/media/docs/r-innlist12.pdf,12
https://mednet-communities.net/inn/db/media/chemdraw/3075.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3075,dinoprostone,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26,https://mednet-communities.net/inn/db/media/docs/r-innlist12.pdf,12
https://mednet-communities.net/inn/db/media/chemdraw/3076.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3076,talsupram,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26,https://mednet-communities.net/inn/db/media/docs/r-innlist12.pdf,12
https://mednet-communities.net/inn/db/media/chemdraw/3077.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3077,talopram,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26,https://mednet-communities.net/inn/db/media/docs/r-innlist18.pdf,18
https://mednet-communities.net/inn/db/media/chemdraw/3079.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3079,tinoridine,https://mednet-communities.net/inn/db/media/docs/p-innlist25.pdf,25,https://mednet-communities.net/inn/db/media/docs/r-innlist11.pdf,11
https://mednet-communities.net/inn/db/media/chemdraw/3080.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3080,spiclomazine,https://mednet-communities.net/inn/db/media/docs/p-innlist25.pdf,25,https://mednet-communities.net/inn/db/media/docs/r-innlist11.pdf,11
https://mednet-communities.net/inn/db/media/chemdraw/3081.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3081,etocarlide,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26,https://mednet-communities.net/inn/db/media/docs/r-innlist12.pdf,12
https://mednet-communities.net/inn/db/media/chemdraw/3082.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3082,benzobarbital,https://mednet-communities.net/inn/db/media/docs/p-innlist25.pdf,25,https://mednet-communities.net/inn/db/media/docs/r-innlist11.pdf,11
https://mednet-communities.net/inn/db/media/chemdraw/3083.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3083,dicolinium iodide,https://mednet-communities.net/inn/db/media/docs/p-innlist25.pdf,25,https://mednet-communities.net/inn/db/media/docs/r-innlist11.pdf,11
https://mednet-communities.net/inn/db/media/chemdraw/3084.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3084,metocinium iodide,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26
https://mednet-communities.net/inn/db/media/chemdraw/3085.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3085,metazide,https://mednet-communities.net/inn/db/media/docs/p-innlist25.pdf,25,https://mednet-communities.net/inn/db/media/docs/r-innlist18.pdf,18
https://mednet-communities.net/inn/db/media/chemdraw/3086.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3086,benzoclidine,https://mednet-communities.net/inn/db/media/docs/p-innlist25.pdf,25
https://mednet-communities.net/inn/db/media/chemdraw/3087.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3087,osmadizone,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26,https://mednet-communities.net/inn/db/media/docs/r-innlist12.pdf,12
https://mednet-communities.net/inn/db/media/chemdraw/3088.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3088,nicergoline,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26,https://mednet-communities.net/inn/db/media/docs/r-innlist12.pdf,12
https://mednet-communities.net/inn/db/media/chemdraw/3089.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3089,zolimidine,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26
https://mednet-communities.net/inn/db/media/chemdraw/3090.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3090,glipizide,https://mednet-communities.net/inn/db/media/docs/p-innlist27.pdf,27
https://mednet-communities.net/inn/db/media/chemdraw/3091.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3091,ruvazone,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26,https://mednet-communities.net/inn/db/media/docs/r-innlist12.pdf,12
https://mednet-communities.net/inn/db/media/chemdraw/3092.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3092,dimetofrine,https://mednet-communities.net/inn/db/media/docs/p-innlist27.pdf,27,https://mednet-communities.net/inn/db/media/docs/r-innlist12.pdf,12
https://mednet-communities.net/inn/db/media/chemdraw/3093.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3093,amiterol,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26,https://mednet-communities.net/inn/db/media/docs/r-innlist12.pdf,12
https://mednet-communities.net/inn/db/media/chemdraw/3094.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3094,iolidonic acid,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26,https://mednet-communities.net/inn/db/media/docs/r-innlist12.pdf,12
https://mednet-communities.net/inn/db/media/chemdraw/3095.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3095,iodoxamic acid,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26,https://mednet-communities.net/inn/db/media/docs/r-innlist12.pdf,12
https://mednet-communities.net/inn/db/media/chemdraw/3096.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3096,iolixanic acid,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26,https://mednet-communities.net/inn/db/media/docs/r-innlist12.pdf,12
https://mednet-communities.net/inn/db/media/chemdraw/3097.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3097,pentapiperium metilsulfate,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26,https://mednet-communities.net/inn/db/media/docs/r-innlist12.pdf,12
https://mednet-communities.net/inn/db/media/chemdraw/3098.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3098,loperamide,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26,https://mednet-communities.net/inn/db/media/docs/r-innlist12.pdf,12
https://mednet-communities.net/inn/db/media/chemdraw/3099.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3099,fluperamide,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26,https://mednet-communities.net/inn/db/media/docs/r-innlist12.pdf,12
https://mednet-communities.net/inn/db/media/chemdraw/3100.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3100,berythromycin,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26,https://mednet-communities.net/inn/db/media/docs/r-innlist18.pdf,18
https://mednet-communities.net/inn/db/media/chemdraw/3101.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3101,ciclopirox,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26,https://mednet-communities.net/inn/db/media/docs/r-innlist12.pdf,12
https://mednet-communities.net/inn/db/media/chemdraw/3102.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3102,metipirox,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26,https://mednet-communities.net/inn/db/media/docs/r-innlist12.pdf,12
https://mednet-communities.net/inn/db/media/chemdraw/3103.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3103,treosulfan,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26,https://mednet-communities.net/inn/db/media/docs/r-innlist12.pdf,12
https://mednet-communities.net/inn/db/media/chemdraw/3104.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3104,fenoprofen,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26,https://mednet-communities.net/inn/db/media/docs/r-innlist43.pdf,43
https://mednet-communities.net/inn/db/media/chemdraw/3105.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3105,drofenine,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26,https://mednet-communities.net/inn/db/media/docs/r-innlist30.pdf,30
https://mednet-communities.net/inn/db/media/chemdraw/3106.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3106,risocaine,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26
https://mednet-communities.net/inn/db/media/chemdraw/3107.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3107,ketazolam,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26,https://mednet-communities.net/inn/db/media/docs/r-innlist12.pdf,12
https://mednet-communities.net/inn/db/media/chemdraw/3108.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3108,guanabenz,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26,https://mednet-communities.net/inn/db/media/docs/r-innlist12.pdf,12
https://mednet-communities.net/inn/db/media/chemdraw/3109.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3109,intriptyline,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26,https://mednet-communities.net/inn/db/media/docs/r-innlist12.pdf,12
https://mednet-communities.net/inn/db/media/chemdraw/3110.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3110,cotriptyline,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26,https://mednet-communities.net/inn/db/media/docs/r-innlist12.pdf,12
https://mednet-communities.net/inn/db/media/chemdraw/3111.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3111,morforex,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26
https://mednet-communities.net/inn/db/media/chemdraw/3113.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3113,sultopride,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26,https://mednet-communities.net/inn/db/media/docs/r-innlist12.pdf,12
https://mednet-communities.net/inn/db/media/chemdraw/3114.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3114,zepastine,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26,https://mednet-communities.net/inn/db/media/docs/r-innlist12.pdf,12
https://mednet-communities.net/inn/db/media/chemdraw/3115.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3115,iomeglamic acid,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26,https://mednet-communities.net/inn/db/media/docs/r-innlist12.pdf,12
https://mednet-communities.net/inn/db/media/chemdraw/3116.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3116,metrizamide,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26,https://mednet-communities.net/inn/db/media/docs/r-innlist12.pdf,12
https://mednet-communities.net/inn/db/media/chemdraw/3117.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3117,gitoformate,https://mednet-communities.net/inn/db/media/docs/p-innlist27.pdf,27,https://mednet-communities.net/inn/db/media/docs/r-innlist12.pdf,12
https://mednet-communities.net/inn/db/media/chemdraw/3118.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3118,benproperine,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26,https://mednet-communities.net/inn/db/media/docs/r-innlist12.pdf,12
https://mednet-communities.net/inn/db/media/chemdraw/3119.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3119,cefradine,https://mednet-communities.net/inn/db/media/docs/p-innlist30.pdf,30,https://mednet-communities.net/inn/db/media/docs/r-innlist13.pdf,13
https://mednet-communities.net/inn/db/media/chemdraw/3120.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3120,glucosamine,https://mednet-communities.net/inn/db/media/docs/p-innlist27.pdf,27,https://mednet-communities.net/inn/db/media/docs/r-innlist40.pdf,40
https://mednet-communities.net/inn/db/media/chemdraw/3121.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3121,rimiterol,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26,https://mednet-communities.net/inn/db/media/docs/r-innlist12.pdf,12
https://mednet-communities.net/inn/db/media/chemdraw/3122.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3122,todralazine,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26
https://mednet-communities.net/inn/db/media/chemdraw/3123.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3123,picoperine,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26,https://mednet-communities.net/inn/db/media/docs/r-innlist12.pdf,12
,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3124,ferropolimaler,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26,https://mednet-communities.net/inn/db/media/docs/r-innlist12.pdf,12
https://mednet-communities.net/inn/db/media/chemdraw/3125.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3125,molsidomine,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26,https://mednet-communities.net/inn/db/media/docs/r-innlist12.pdf,12
https://mednet-communities.net/inn/db/media/chemdraw/3126.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3126,oxapium iodide,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26,https://mednet-communities.net/inn/db/media/docs/r-innlist17.pdf,17
https://mednet-communities.net/inn/db/media/chemdraw/3127.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3127,guanazodine,https://mednet-communities.net/inn/db/media/docs/p-innlist27.pdf,27,https://mednet-communities.net/inn/db/media/docs/r-innlist12.pdf,12
https://mednet-communities.net/inn/db/media/chemdraw/3128.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3128,burodiline,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26
https://mednet-communities.net/inn/db/media/chemdraw/3129.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3129,rimazolium metilsulfate,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26,https://mednet-communities.net/inn/db/media/docs/r-innlist12.pdf,12
https://mednet-communities.net/inn/db/media/chemdraw/3130.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3130,tofisopam,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26,https://mednet-communities.net/inn/db/media/docs/r-innlist12.pdf,12
https://mednet-communities.net/inn/db/media/chemdraw/3131.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3131,poloxamer,https://mednet-communities.net/inn/db/media/docs/p-innlist34.pdf,34,https://mednet-communities.net/inn/db/media/docs/r-innlist16.pdf,16
,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3132,chymopapain,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26,https://mednet-communities.net/inn/db/media/docs/r-innlist12.pdf,12
https://mednet-communities.net/inn/db/media/chemdraw/3133.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3133,elantrine,https://mednet-communities.net/inn/db/media/docs/p-innlist27.pdf,27
https://mednet-communities.net/inn/db/media/chemdraw/3134.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3134,coumazoline,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26,https://mednet-communities.net/inn/db/media/docs/r-innlist12.pdf,12
https://mednet-communities.net/inn/db/media/chemdraw/3135.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3135,benaprizine,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26,https://mednet-communities.net/inn/db/media/docs/r-innlist12.pdf,12
https://mednet-communities.net/inn/db/media/chemdraw/3137.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3137,cinepazic acid,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26,https://mednet-communities.net/inn/db/media/docs/r-innlist12.pdf,12
https://mednet-communities.net/inn/db/media/chemdraw/3139.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3139,duometacin,https://mednet-communities.net/inn/db/media/docs/p-innlist27.pdf,27,https://mednet-communities.net/inn/db/media/docs/r-innlist12.pdf,12
https://mednet-communities.net/inn/db/media/chemdraw/3140.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3140,fenabutene,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26,https://mednet-communities.net/inn/db/media/docs/r-innlist12.pdf,12
https://mednet-communities.net/inn/db/media/chemdraw/3141.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3141,fenoxedil,https://mednet-communities.net/inn/db/media/docs/p-innlist27.pdf,27,https://mednet-communities.net/inn/db/media/docs/r-innlist12.pdf,12
https://mednet-communities.net/inn/db/media/chemdraw/3142.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3142,bromopride,https://mednet-communities.net/inn/db/media/docs/p-innlist27.pdf,27,https://mednet-communities.net/inn/db/media/docs/r-innlist12.pdf,12
https://mednet-communities.net/inn/db/media/chemdraw/3143.bmp,https://mednet-communities.net/inn/db/ViewINN.aspx?i=3143,mitolactol,https://mednet-communities.net/inn/db/media/docs/p-innlist26.pdf,26,https://mednet-communities.net/inn/db/media/docs/r-innlist12.pdf,12
